step_idx,timestep,baseline,main,early,late
0,958,6.5665283203125,6.5665283203125,6.566619873046875,6.5665283203125
1,925,10.435955047607422,10.435955047607422,10.639251708984375,10.435955047607422
2,892,8.31319808959961,8.31319808959961,9.495307922363281,8.31319808959961
3,859,8.01788330078125,8.01788330078125,8.322265625,8.01788330078125
4,826,8.50592041015625,8.67706298828125,8.814544677734375,8.50592041015625
5,793,9.291748046875,8.796875,9.994384765625,9.291748046875
6,760,10.02734375,8.8804931640625,10.9580078125,10.02734375
7,727,10.4962158203125,9.3974609375,12.123992919921875,10.4962158203125
8,694,10.685546875,9.8682861328125,13.02178955078125,10.685546875
9,661,10.59918212890625,9.78076171875,13.515869140625,10.59918212890625
10,628,10.7783203125,9.92236328125,13.6923828125,10.7783203125
11,595,11.059814453125,10.27490234375,13.799392700195312,11.059814453125
12,562,11.5213623046875,10.564453125,13.6348876953125,11.5213623046875
13,529,11.899169921875,10.8662109375,13.614456176757812,11.4429931640625
14,496,12.090545654296875,11.1728515625,13.691619873046875,11.478271484375
15,463,12.121063232421875,11.2451171875,13.42437744140625,11.106460571289062
16,430,12.14825439453125,11.872039794921875,13.561279296875,11.03997802734375
17,397,12.1396484375,11.988937377929688,13.713043212890625,11.03271484375
18,364,12.0535888671875,12.07305908203125,14.11572265625,11.222412109375
19,331,12.2388916015625,11.921836853027344,14.10296630859375,11.462677001953125
20,298,12.0972900390625,11.864776611328125,14.287933349609375,11.5887451171875
21,265,12.245010375976562,11.831985473632812,14.5206298828125,11.930419921875
22,232,12.184555053710938,11.660232543945312,14.609619140625,11.9088134765625
23,199,12.743240356445312,11.687255859375,14.759765625,11.873703002929688
24,166,13.017822265625,11.74755859375,14.8873291015625,11.793701171875
25,133,13.14520263671875,11.762451171875,15.285797119140625,11.8575439453125
26,100,13.268798828125,11.4781494140625,15.54486083984375,12.040283203125
27,67,13.683349609375,11.8126220703125,15.849578857421875,12.1402587890625
28,34,14.181884765625,12.5831298828125,16.189208984375,12.3927001953125
29,1,14.55841064453125,13.7374267578125,16.388023376464844,12.01678466796875
