step_idx,timestep,active,mode,scale,mean_abs_c_base,mean_abs_w_time,mean_abs_c_final,mean_abs_recon_pre_spatial,mean_abs_recon_final,mean_abs_delta_x,delta_over_x
0,958,1,injection,2.702772063188679,0.0007734298706054688,0.349365234375,0.0008058547973632812,0.00017714500427246094,0.00017178058624267578,0.0004642009735107422,0.0001294503804125456
1,925,1,injection,2.702772063188679,0.005802154541015625,0.5625,0.004840850830078125,0.0010633468627929688,0.001056671142578125,0.0028553009033203125,0.0007547310596280917
2,892,1,injection,2.702772063188679,0.060882568359375,0.66748046875,0.05535888671875,0.01203155517578125,0.01174163818359375,0.03173828125,0.008004926108372366
3,859,1,injection,2.702772063188679,0.08416748046875,0.71484375,0.07940673828125,0.016876220703125,0.0163116455078125,0.044097900390625,0.010680286187320025
4,826,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,793,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,760,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,727,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8,694,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9,661,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,628,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,595,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12,562,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13,529,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14,496,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,463,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16,430,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17,397,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18,364,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19,331,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20,298,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21,265,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,232,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,199,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,166,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,133,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,100,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,67,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,34,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29,1,0,injection,2.702772063188679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
