rank,feature_id,score
1,2495,-0.005913643632084131
2,1772,-0.0024704064708203077
3,1968,-0.0018665252719074488
4,217,-0.001723152818158269
5,877,-0.0014360931236296892
6,3044,-0.001314221415668726
7,3308,-0.0012984828790649772
8,3184,-0.001179946935735643
9,865,-0.0011795933824032545
10,4289,-0.0011783951194956899
11,2963,-0.0011712834239006042
12,2736,-0.00116192945279181
13,4394,-0.0011436102213338017
14,2466,-0.0011118730762973428
15,3198,-0.0010914086597040296
16,4733,-0.0010839096503332257
17,2275,-0.0010834189597517252
18,3242,-0.001065390883013606
19,2298,-0.000978047726675868
20,1448,-0.0009171253186650574
21,3029,-0.0009166891686618328
22,4767,-0.0009146334487013519
23,3906,-0.0009010417270474136
24,1336,-0.0008945682202465832
25,750,-0.00087692029774189
26,4764,-0.0008559306152164936
27,2665,-0.000827937969006598
28,1798,-0.0008214724366553128
29,133,-0.000817882246337831
30,460,-0.0008086424204520881
31,94,-0.0007988642901182175
32,4332,-0.0007981923408806324
33,3434,-0.0007957502966746688
34,3478,-0.0007691365899518132
35,3052,-0.0007589969900436699
36,1711,-0.000745652592740953
37,1869,-0.0007420182228088379
38,444,-0.0007211110205389559
39,4506,-0.0007101637311279774
40,1616,-0.0006988352397456765
41,4782,-0.0006945774657651782
42,904,-0.0006914723198860884
43,2642,-0.0006821992574259639
44,2756,-0.0006801940617151558
45,3192,-0.0006722985999658704
46,2251,-0.0006680673686787486
47,1922,-0.0006636811885982752
48,1646,-0.0006414136732928455
49,3034,-0.0006359493127092719
50,272,-0.0006291558966040611
