rank,feature_id,frequency_score,active_ratio,mean_activation,std_activation,blacklisted
1,2019,1.0,1.0,44.10193634033203,2.7279233932495117,1
2,1642,1.0,1.0,1.4311355352401733,0.716245174407959,1
3,778,1.0,1.0,1.220619559288025,0.8093764781951904,1
4,91,1.0,1.0,0.6616783738136292,0.5009913444519043,1
5,537,1.0,1.0,0.6030162572860718,0.37436309456825256,1
6,4581,0.9990000128746033,0.9990000128746033,0.7470930814743042,0.5035012364387512,1
7,4351,0.9990000128746033,0.9990000128746033,0.7110651135444641,0.5374453663825989,1
8,352,0.9980000257492065,0.9980000257492065,0.6318228840827942,0.4050009548664093,1
9,3092,0.9980000257492065,0.9980000257492065,0.6134613752365112,0.43464958667755127,1
10,5065,0.9980000257492065,0.9980000257492065,0.5983831882476807,0.40862131118774414,1
11,3582,0.9980000257492065,0.9980000257492065,0.5180571675300598,0.27659836411476135,1
12,644,0.996999979019165,0.996999979019165,0.7449504137039185,0.40500155091285706,1
13,3138,0.9959999918937683,0.9959999918937683,0.4732627272605896,0.4040185511112213,1
14,1055,0.9950000047683716,0.9950000047683716,0.627737283706665,0.5746318101882935,1
15,2663,0.9950000047683716,0.9950000047683716,0.3410370349884033,0.21811500191688538,1
16,1844,0.9940000176429749,0.9940000176429749,0.8116071224212646,0.6572254300117493,1
17,4769,0.9940000176429749,0.9940000176429749,0.6454455256462097,0.5673397779464722,1
18,2340,0.9940000176429749,0.9940000176429749,0.6419049501419067,0.4076974093914032,1
19,2160,0.9929999709129333,0.9929999709129333,0.4173593521118164,0.47232547402381897,1
20,3244,0.9909999966621399,0.9909999966621399,0.8224242925643921,0.6862805485725403,1
21,753,0.9900000095367432,0.9900000095367432,0.63886958360672,0.5891619920730591,1
22,2093,0.9900000095367432,0.9900000095367432,0.42768532037734985,0.4782944619655609,1
23,5028,0.9890000224113464,0.9890000224113464,0.8061324954032898,0.7093379497528076,1
24,1410,0.9890000224113464,0.9890000224113464,0.366715669631958,0.26261869072914124,1
25,986,0.9879999756813049,0.9879999756813049,1.0010075569152832,0.8640681505203247,1
26,4111,0.9879999756813049,0.9879999756813049,0.7731533050537109,0.6124772429466248,1
