rank,feature_id,score
1,2444,-0.9955443143844604
2,626,-0.9947107434272766
3,6663,-0.8106971979141235
4,3716,-0.7809170484542847
5,3094,-0.757935643196106
6,5942,-0.7155297994613647
7,7023,-0.7142443060874939
8,10181,-0.7120794057846069
9,6623,-0.6655085682868958
10,2746,-0.6620324850082397
