rank,feature_id,score
1,10221,-0.0030262984801083803
2,7057,-0.002924987580627203
3,1915,-0.0008100578561425209
4,370,-0.0005861765239387751
5,4125,-0.0005541011923924088
6,9344,-0.000551902805455029
7,2539,-0.0005062718992121518
8,1472,-0.0004941668594256043
9,5403,-0.0004486398247536272
10,64,-0.00041420230991207063
