rank,feature_id,score
1,8605,-0.8586721420288086
2,2444,-0.8137973546981812
3,2746,-0.7882274389266968
4,9942,-0.7178346514701843
5,5953,-0.6766950488090515
6,4793,-0.6624945402145386
7,9241,-0.6518803834915161
8,9594,-0.6473950147628784
9,10162,-0.6413179636001587
10,6314,-0.6412398219108582
