step_idx,timestep,baseline,main,early,late
0,958,2.8056793212890625,2.8056793212890625,2.80902099609375,2.8056793212890625
1,925,5.97418212890625,5.97418212890625,4.803466796875,5.97418212890625
2,892,6.796875,6.796875,3.232421875,6.796875
3,859,1.86328125,1.86328125,1.8427734375,1.86328125
4,826,0.7763671875,0.77685546875,1.38671875,0.7763671875
5,793,0.46484375,0.794921875,1.1103515625,0.46484375
6,760,0.350341796875,0.5393829345703125,1.16143798828125,0.350341796875
7,727,0.4644775390625,0.4859161376953125,1.1384429931640625,0.4644775390625
8,694,0.365478515625,0.57568359375,1.0484161376953125,0.365478515625
9,661,0.3383636474609375,0.51318359375,0.8390655517578125,0.3383636474609375
10,628,0.283294677734375,0.485107421875,0.607818603515625,0.283294677734375
11,595,0.33819580078125,0.355712890625,0.5523834228515625,0.33819580078125
12,562,0.367431640625,0.22216796875,0.41912841796875,0.367431640625
13,529,0.42724609375,0.2320556640625,0.28485107421875,0.419921875
14,496,0.3541412353515625,0.2020263671875,0.1578369140625,0.309356689453125
15,463,0.2854156494140625,0.180419921875,0.142425537109375,0.213897705078125
16,430,0.23291015625,0.0955810546875,0.13592529296875,0.20361328125
17,397,0.0953369140625,0.0216827392578125,0.14166259765625,0.18017578125
18,364,0.029449462890625,0.04323577880859375,0.12969970703125,0.12847900390625
19,331,0.029266357421875,0.058349609375,0.096710205078125,0.0841217041015625
20,298,0.051239013671875,0.0558624267578125,0.0788116455078125,0.052703857421875
21,265,0.0550994873046875,0.0641326904296875,0.0772247314453125,0.0397186279296875
22,232,0.0667877197265625,0.0886383056640625,0.1118621826171875,0.03851318359375
23,199,0.0860443115234375,0.0966796875,0.08152008056640625,0.0205078125
24,166,0.0860137939453125,0.105712890625,0.064208984375,0.0197601318359375
25,133,0.075164794921875,0.104736328125,0.0665283203125,0.018707275390625
26,100,0.076751708984375,0.11065673828125,0.0640869140625,0.03345489501953125
27,67,0.0762939453125,0.1058807373046875,0.041748046875,0.0565032958984375
28,34,0.09613037109375,0.0613861083984375,0.038818359375,0.06610107421875
29,1,0.0697021484375,0.0356292724609375,0.008880615234375,0.069305419921875
