step_idx,timestep,baseline,main,early,late
0,958,1.237213134765625,1.237213134765625,1.23712158203125,1.237213134765625
1,925,1.0859222412109375,1.0859222412109375,1.197784423828125,1.0859222412109375
2,892,1.02301025390625,1.02301025390625,1.43896484375,1.02301025390625
3,859,0.9961700439453125,0.9961700439453125,1.528106689453125,0.9961700439453125
4,826,0.9294891357421875,0.9547119140625,1.9416351318359375,0.9294891357421875
5,793,0.9745559692382812,1.27783203125,1.9640960693359375,0.9745559692382812
6,760,1.07562255859375,1.514495849609375,2.219940185546875,1.07562255859375
7,727,0.949249267578125,1.5924072265625,2.9042892456054688,0.949249267578125
8,694,0.95867919921875,1.626861572265625,3.5406494140625,0.95867919921875
9,661,1.231231689453125,1.867431640625,4.14056396484375,1.231231689453125
10,628,1.228759765625,2.08245849609375,4.4773101806640625,1.228759765625
11,595,1.4671630859375,2.356414794921875,4.6982421875,1.4671630859375
12,562,1.637603759765625,2.45806884765625,4.7327728271484375,1.637603759765625
13,529,1.7332916259765625,2.503997802734375,4.95745849609375,1.786041259765625
14,496,1.8419952392578125,2.505615234375,4.9046630859375,2.117462158203125
15,463,2.0252532958984375,2.77154541015625,4.775604248046875,2.360870361328125
16,430,2.0776214599609375,2.75579833984375,4.67041015625,2.4325714111328125
17,397,2.059173583984375,2.7337646484375,4.5401611328125,2.68890380859375
18,364,2.06256103515625,2.68145751953125,4.609649658203125,2.72174072265625
19,331,2.142791748046875,2.6663818359375,4.668731689453125,2.64361572265625
20,298,2.2362060546875,2.70697021484375,4.59832763671875,2.522674560546875
21,265,2.32550048828125,2.7281494140625,4.6300048828125,2.45477294921875
22,232,2.2038726806640625,2.66534423828125,4.465850830078125,2.3146514892578125
23,199,2.269989013671875,2.636260986328125,4.5390625,2.2901611328125
24,166,2.2066650390625,2.4953155517578125,4.381622314453125,2.2618408203125
25,133,2.225189208984375,2.6226348876953125,4.204498291015625,2.29583740234375
26,100,2.1873779296875,2.4747314453125,3.9376068115234375,2.28936767578125
27,67,2.13995361328125,2.30133056640625,3.7423095703125,2.33038330078125
28,34,2.26959228515625,2.152191162109375,3.7490234375,2.180328369140625
29,1,2.55987548828125,2.241973876953125,3.37176513671875,2.3719635009765625
