step_idx,timestep,baseline,main,early,late
0,958,0.0688629150390625,0.0688629150390625,0.0688629150390625,0.0688629150390625
1,925,0.1795654296875,0.1795654296875,0.2378082275390625,0.1795654296875
2,892,0.236541748046875,0.236541748046875,0.32524681091308594,0.236541748046875
3,859,0.375335693359375,0.375335693359375,0.6639404296875,0.375335693359375
4,826,0.6319122314453125,0.6319122314453125,0.8720855712890625,0.6319122314453125
5,793,0.87982177734375,1.0560989379882812,0.9010658264160156,0.87982177734375
6,760,1.061981201171875,1.57623291015625,0.8621368408203125,1.061981201171875
7,727,1.2073516845703125,2.223011016845703,0.793548583984375,1.2073516845703125
8,694,1.3314704895019531,2.622314453125,0.7536773681640625,1.3314704895019531
9,661,1.4963455200195312,3.02032470703125,0.7412872314453125,1.4963455200195312
10,628,1.6148490905761719,3.343505859375,0.695404052734375,1.6148490905761719
11,595,1.6556243896484375,3.63970947265625,0.6368293762207031,1.6556243896484375
12,562,1.6633071899414062,3.880126953125,0.6150016784667969,1.6633071899414062
13,529,1.6163501739501953,4.158168792724609,0.586517333984375,1.6163501739501953
14,496,1.553131103515625,4.237148284912109,0.5908279418945312,1.7131938934326172
15,463,1.5788726806640625,4.388664245605469,0.6181793212890625,2.0182456970214844
16,430,1.628692626953125,4.560436248779297,0.61920166015625,2.28399658203125
17,397,1.6984939575195312,4.716289520263672,0.6612548828125,2.5662841796875
18,364,1.7759819030761719,4.82806396484375,0.665618896484375,2.8320274353027344
19,331,1.8358154296875,4.89141845703125,0.647857666015625,3.0224647521972656
20,298,1.920654296875,4.9713134765625,0.6678924560546875,3.2586326599121094
21,265,2.038442611694336,4.99505615234375,0.584075927734375,3.4849853515625
22,232,2.147235870361328,5.01861572265625,0.568267822265625,3.7347412109375
23,199,2.2856311798095703,4.92327880859375,0.5258140563964844,4.093994140625
24,166,2.438262939453125,4.8477783203125,0.45865631103515625,4.396598815917969
25,133,2.5442543029785156,4.860435485839844,0.3550453186035156,4.6654052734375
26,100,2.6226959228515625,4.95245361328125,0.29480743408203125,4.888511657714844
27,67,2.7229270935058594,4.991188049316406,0.20177459716796875,5.113109588623047
28,34,2.701427459716797,4.8869171142578125,0.18569564819335938,5.271511077880859
29,1,2.6522216796875,4.153469085693359,0.13188934326171875,4.72509765625
