feature_id,active_ratio,mean_activation,std_activation
0,0.009999999776482582,0.00023233794490806758,0.0024914490059018135
1,0.004999999888241291,0.0001244201703229919,0.0020314576104283333
2,0.0,0.0,0.0
3,0.007000000216066837,0.00029187012114562094,0.004153507295995951
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.003000000026077032,7.360839663306251e-05,0.0014094095677137375
7,0.0020000000949949026,7.403564814012498e-05,0.0016539262142032385
8,0.0,0.0,0.0
9,0.17900000512599945,0.016353676095604897,0.09863258898258209
10,0.0010000000474974513,1.789855923561845e-05,0.0005657190922647715
11,0.0020000000949949026,2.8541564461193047e-05,0.0006378826219588518
12,0.0010000000474974513,1.681518551777117e-05,0.0005314769223332405
13,0.24799999594688416,0.03966287896037102,0.1503864973783493
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.8960000276565552,0.153132364153862,0.20652484893798828
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.004000000189989805,7.915496826171875e-05,0.0012647206895053387
20,0.0020000000949949026,3.536987424013205e-05,0.000790899561252445
21,0.14900000393390656,0.017710624262690544,0.15849299728870392
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.18299999833106995,0.021984610706567764,0.09199005365371704
25,0.004999999888241291,7.093811291269958e-05,0.0010044319787994027
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0020000000949949026,3.3325195545330644e-05,0.000744541350286454
29,0.004000000189989805,8.618163701612502e-05,0.001481088693253696
30,0.004000000189989805,0.00011346435348968953,0.0020365884993225336
31,0.6340000033378601,0.11675795167684555,0.27675411105155945
32,0.3179999887943268,0.16004084050655365,0.4427257776260376
33,0.8429999947547913,0.3698245584964752,0.44665127992630005
34,0.0010000000474974513,1.5022277693788055e-05,0.00047480856301262975
35,0.003000000026077032,4.2335508624091744e-05,0.0007759706350043416
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0010000000474974513,2.2842406906420365e-05,0.0007219790713861585
40,0.40700000524520874,0.07848039269447327,0.3011464774608612
41,0.0010000000474974513,1.4091491721046623e-05,0.0004453892179299146
42,0.9229999780654907,0.2351880818605423,0.22542338073253632
43,0.0010000000474974513,1.7013549950206652e-05,0.0005377466441132128
44,0.0010000000474974513,1.6006470104912296e-05,0.000505915901158005
45,0.004000000189989805,6.77795396768488e-05,0.0010761035373434424
46,0.00800000037997961,0.00013971709995530546,0.0016601883107796311
47,0.0010000000474974513,1.7272948753088713e-05,0.0005459454259835184
48,0.0,0.0,0.0
49,0.47699999809265137,0.058790337294340134,0.13267767429351807
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.8270000219345093,0.1818077266216278,0.29250943660736084
54,0.18000000715255737,0.03002026304602623,0.1832459717988968
55,0.0,0.0,0.0
56,0.003000000026077032,4.7912599256960675e-05,0.0008743755170144141
57,0.0010000000474974513,1.7761230992618948e-05,0.0005613785469904542
58,0.02500000037252903,0.0006688308785669506,0.005687571596354246
59,0.0,0.0,0.0
60,0.0010000000474974513,1.5914916730253026e-05,0.0005030221655033529
61,0.0010000000474974513,1.3908385881222785e-05,0.0004396018339321017
62,0.19900000095367432,0.013887878507375717,0.08772817254066467
63,0.0,0.0,0.0
64,0.6190000176429749,0.08922101557254791,0.22282704710960388
65,0.0020000000949949026,4.907226684736088e-05,0.001124283648096025
66,0.0,0.0,0.0
67,0.0010000000474974513,1.3442992894852068e-05,0.0004248921468388289
68,0.0020000000949949026,2.909088107116986e-05,0.0006502021569758654
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.5049999952316284,0.08976072072982788,0.23289532959461212
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.004000000189989805,0.00010350799857405946,0.0020103370770812035
75,0.0010000000474974513,1.3984679753775708e-05,0.0004420132318045944
76,0.006000000052154064,0.00015305328997783363,0.002191778738051653
77,0.0010000000474974513,1.509857156634098e-05,0.0004772199899889529
78,0.6029999852180481,0.21887673437595367,0.4462888240814209
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0010000000474974513,1.6662597772665322e-05,0.0005266540683805943
83,0.0,0.0,0.0
84,0.004000000189989805,6.462097371695563e-05,0.001027689315378666
85,0.0,0.0,0.0
86,0.7689999938011169,0.14330852031707764,0.22524119913578033
87,0.7509999871253967,0.06674841791391373,0.11327111721038818
88,0.0,0.0,0.0
89,0.2879999876022339,0.06227323040366173,0.317282497882843
90,0.25200000405311584,0.05383772403001785,0.24972474575042725
91,0.0010000000474974513,1.50375362863997e-05,0.0004752908425871283
92,0.0010000000474974513,1.9622802938101813e-05,0.0006202171789482236
93,0.003000000026077032,4.418182288645767e-05,0.000805840187240392
94,0.0,0.0,0.0
95,0.2549999952316284,0.041890762746334076,0.2945176959037781
96,0.004000000189989805,7.186126458691433e-05,0.0011659824522212148
97,0.003000000026077032,6.068420407245867e-05,0.0011651042150333524
98,0.42800000309944153,0.04831818491220474,0.2046309858560562
99,0.003000000026077032,5.290222179610282e-05,0.0009702978422865272
100,0.0,0.0,0.0
101,0.5239999890327454,0.1470150500535965,0.3185287415981293
102,0.006000000052154064,0.00011187743803020567,0.0014489077730104327
103,0.008999999612569809,0.0002085342421196401,0.002487919060513377
104,0.003000000026077032,5.521392813534476e-05,0.001082202885299921
105,0.006000000052154064,0.00013668061001226306,0.0019857981242239475
106,0.0,0.0,0.0
107,0.4059999883174896,0.06334349513053894,0.2453748732805252
108,0.004999999888241291,0.0001216278105857782,0.0020239052828401327
109,0.0010000000474974513,1.5281677406164818e-05,0.00048300737398676574
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0020000000949949026,3.197479236405343e-05,0.0007166835712268949
113,0.02500000037252903,0.0005537719698622823,0.003947320859879255
114,0.0,0.0,0.0
115,0.6520000100135803,0.24351881444454193,0.484518826007843
116,0.006000000052154064,0.0008817825582809746,0.019481146708130836
117,0.02199999988079071,0.0005915527581237257,0.005012774374336004
118,0.0010000000474974513,1.5716552297817543e-05,0.0004967525019310415
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.003000000026077032,6.008148193359375e-05,0.0011671014362946153
122,0.0010000000474974513,1.3679504263564013e-05,0.00043236755300313234
123,0.17000000178813934,0.004435027949512005,0.01250804215669632
124,0.004999999888241291,0.00015111541142687201,0.002805896569043398
125,0.014999999664723873,0.00034414674155414104,0.002979060634970665
126,0.0,0.0,0.0
127,0.006000000052154064,0.00011053466732846573,0.0015249415300786495
128,0.003000000026077032,4.6966553782112896e-05,0.000859743042383343
129,0.004999999888241291,8.487701416015625e-05,0.001203986001200974
130,0.009999999776482582,0.00015780639660079032,0.0016534959431737661
131,0.0,0.0,0.0
132,0.013000000268220901,0.00020640564616769552,0.001808401313610375
133,0.0010000000474974513,1.3275146557134576e-05,0.0004195870424155146
134,0.014999999664723873,0.0002725296071730554,0.002304543275386095
135,0.0020000000949949026,6.596374441869557e-05,0.0016452617710456252
136,0.0,0.0,0.0
137,0.0010000000474974513,2.062988278339617e-05,0.0006520479219034314
138,0.0,0.0,0.0
139,0.09600000083446503,0.006050506606698036,0.03337175026535988
140,0.0020000000949949026,3.153228681185283e-05,0.0007056783069856465
141,0.0010000000474974513,1.9485472876112908e-05,0.0006158766336739063
142,0.375,0.051355376839637756,0.21181973814964294
143,0.0,0.0,0.0
144,0.006000000052154064,0.0001423339854227379,0.0019217428052797914
145,0.0010000000474974513,1.7501830370747484e-05,0.0005531797069124877
146,0.0,0.0,0.0
147,0.013000000268220901,0.00032200623536482453,0.0029755006544291973
148,0.7409999966621399,0.17228741943836212,0.3351115882396698
149,0.0,0.0,0.0
150,0.0010000000474974513,1.564025842526462e-05,0.0004943410167470574
151,0.8330000042915344,0.09268984943628311,0.1405450999736786
152,0.00800000037997961,0.00014297485176939517,0.0015999223105609417
153,0.05000000074505806,0.0038650131318718195,0.029851123690605164
154,0.8130000233650208,0.107970230281353,0.16746284067630768
155,0.0010000000474974513,2.2399903173209168e-05,0.0007079928182065487
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.01899999938905239,0.0003725662245415151,0.0028338422998785973
159,0.012000000104308128,0.0002636261051520705,0.0028353261295706034
160,0.2680000066757202,0.05229809507727623,0.3349336087703705
161,0.012000000104308128,0.000277122511761263,0.0032579158432781696
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.8880000114440918,0.160394087433815,0.21560516953468323
165,0.004000000189989805,0.00011763000657083467,0.0019616084173321724
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.009999999776482582,0.0002925643930211663,0.003210436087101698
171,0.0020000000949949026,7.11212123860605e-05,0.0016534896567463875
172,0.0,0.0,0.0
173,0.0020000000949949026,5.091094863018952e-05,0.0012201445642858744
174,0.0,0.0,0.0
175,0.007000000216066837,0.00011074828944401816,0.0013259834377095103
