rank,feature_id,rank_by,rank_score,active_ratio,mean_activation,std_activation
1,3636,active_ratio,1.0,1.0,36.06367111206055,1.0936459302902222
2,477,active_ratio,1.0,1.0,1.1069313287734985,0.5437052845954895
3,3822,active_ratio,1.0,1.0,1.1028785705566406,0.5695128440856934
4,1563,active_ratio,1.0,1.0,0.9152084589004517,0.547875702381134
5,2509,active_ratio,1.0,1.0,0.908889651298523,0.43427377939224243
6,685,active_ratio,1.0,1.0,0.9023388028144836,0.32547929883003235
7,4216,active_ratio,1.0,1.0,0.7851245403289795,0.38098272681236267
8,4981,active_ratio,1.0,1.0,0.6512271165847778,0.42123937606811523
9,4653,active_ratio,1.0,1.0,0.5949999690055847,0.6149868369102478
10,2996,active_ratio,1.0,1.0,0.5726161599159241,0.341238409280777
11,1508,active_ratio,1.0,1.0,0.5359948873519897,0.2787378132343292
12,1166,active_ratio,1.0,1.0,0.5289797186851501,0.31625258922576904
13,1492,active_ratio,1.0,1.0,0.5202512145042419,0.369006484746933
14,3338,active_ratio,1.0,1.0,0.4890584349632263,0.2617740333080292
15,3910,active_ratio,1.0,1.0,0.4860492944717407,0.371998131275177
16,1969,active_ratio,1.0,1.0,0.477300763130188,0.28824305534362793
17,4795,active_ratio,1.0,1.0,0.36790701746940613,0.2575288414955139
18,3069,active_ratio,1.0,1.0,0.34600722789764404,0.3445168435573578
19,3497,active_ratio,1.0,1.0,0.32324686646461487,0.2213425487279892
20,3120,active_ratio,1.0,1.0,0.3138548731803894,0.1348695009946823
21,1718,active_ratio,0.9990000128746033,0.9990000128746033,0.9924983978271484,0.6333392262458801
22,4219,active_ratio,0.9990000128746033,0.9990000128746033,0.9822856783866882,0.5540927648544312
23,1477,active_ratio,0.9990000128746033,0.9990000128746033,0.6003957390785217,0.3079525828361511
24,1435,active_ratio,0.9990000128746033,0.9990000128746033,0.23132869601249695,0.1324097365140915
25,3667,active_ratio,0.9980000257492065,0.9980000257492065,0.6950523853302002,0.36940690875053406
26,4701,active_ratio,0.9980000257492065,0.9980000257492065,0.40390071272850037,0.24121446907520294
27,227,active_ratio,0.9980000257492065,0.9980000257492065,0.39084914326667786,0.4556434452533722
28,5031,active_ratio,0.9980000257492065,0.9980000257492065,0.36276790499687195,0.2800368368625641
29,3100,active_ratio,0.9980000257492065,0.9980000257492065,0.34893637895584106,0.2547876536846161
30,543,active_ratio,0.9980000257492065,0.9980000257492065,0.3170296847820282,0.2174331098794937
31,321,active_ratio,0.9980000257492065,0.9980000257492065,0.19483394920825958,0.11503835767507553
32,76,active_ratio,0.9980000257492065,0.9980000257492065,0.17300662398338318,0.1042661964893341
33,4975,active_ratio,0.996999979019165,0.996999979019165,0.38571402430534363,0.26032954454421997
34,2228,active_ratio,0.9959999918937683,0.9959999918937683,0.7869109511375427,0.82752925157547
35,3062,active_ratio,0.9959999918937683,0.9959999918937683,0.3182713985443115,0.18736039102077484
36,3690,active_ratio,0.9950000047683716,0.9950000047683716,0.4865621328353882,0.36043691635131836
37,2025,active_ratio,0.9950000047683716,0.9950000047683716,0.26834461092948914,0.19609405100345612
38,1871,active_ratio,0.9950000047683716,0.9950000047683716,0.22958685457706451,0.19276021420955658
39,1364,active_ratio,0.9940000176429749,0.9940000176429749,0.4340869188308716,0.3613920509815216
40,4901,active_ratio,0.9940000176429749,0.9940000176429749,0.2920176386833191,0.20353277027606964
41,1143,active_ratio,0.9940000176429749,0.9940000176429749,0.27760574221611023,0.26648738980293274
42,2896,active_ratio,0.9940000176429749,0.9940000176429749,0.2525753378868103,0.2253667265176773
43,3947,active_ratio,0.9940000176429749,0.9940000176429749,0.24798332154750824,0.163556769490242
44,371,active_ratio,0.9929999709129333,0.9929999709129333,0.28823426365852356,0.2109517753124237
45,5042,active_ratio,0.9929999709129333,0.9929999709129333,0.2702930271625519,0.19248215854167938
