rank,feature_id,score
1,1619,0.01579449698328972
2,1980,0.014931945130228996
3,9,0.005904179997742176
4,1028,0.004720006138086319
5,4034,0.0046851905062794685
6,2230,0.004635444842278957
7,4114,0.004353363998234272
8,4876,0.004240615293383598
9,1664,0.003914051689207554
10,1022,0.0032848543487489223
11,749,0.003243611427024007
12,240,0.0030555492267012596
13,234,0.003034034511074424
14,1096,0.0029636137187480927
15,4858,0.0029128934256732464
16,5046,0.002904776716604829
17,1498,0.002844862639904022
18,3445,0.00284292409196496
19,4984,0.0028193327598273754
20,1005,0.0027199566829949617
21,3764,0.002688175532966852
22,2174,0.0026696447748690844
23,3460,0.0026260740123689175
24,2576,0.0025043999776244164
25,98,0.0025000297464430332
26,2370,0.0021340702660381794
27,69,0.0021136109717190266
28,3669,0.00209617312066257
29,753,0.0020342168863862753
30,2183,0.0019707982428371906
31,5050,0.0019553913734853268
32,1970,0.001952697872184217
33,394,0.001677841180935502
34,1682,0.001677624648436904
35,452,0.0015598433092236519
36,4156,0.0014477405929937959
37,475,0.0014288804959505796
38,2473,0.0014100907137617469
39,856,0.001379283843562007
40,4544,0.001354612992145121
41,2530,0.001319678733125329
42,669,0.0013156693894416094
43,220,0.0013065296225249767
44,4967,0.0012534611159935594
45,479,0.0012410676572471857
46,946,0.0012258305214345455
47,3932,0.0012234782334417105
48,2966,0.001221804297529161
49,3,0.0011802171356976032
50,3611,0.0011581467697396874
