rank,feature_id,score
1,7750,-0.0010242678690701723
2,2099,-0.000991295208223164
3,295,-0.0008833253523334861
4,3260,-0.0008691145339980721
5,5773,-0.0007969707949087024
6,6960,-0.0007822931511327624
7,7760,-0.0007516371551901102
8,2254,-0.000629967893473804
9,1299,-0.0006112864357419312
10,3436,-0.0005985690513625741
