rank,feature_id,score
1,6620,-0.002414234448224306
2,2735,-0.0019342793384566903
3,5751,-0.0019026107620447874
4,4237,-0.0015997879672795534
5,5787,-0.0015104188350960612
6,9316,-0.001268367050215602
7,2899,-0.0012466211337596178
8,7092,-0.00100985006429255
9,785,-0.0009369160979986191
10,4761,-0.0009256390039809048
11,1788,-0.0009207717957906425
12,6145,-0.0008958122925832868
13,3798,-0.0008651280659250915
14,5304,-0.0008498298120684922
15,3280,-0.000832010991871357
16,6144,-0.0008051615441218019
17,3837,-0.0007715431274846196
18,9567,-0.0007408446981571615
19,2971,-0.000727014325093478
20,7331,-0.0007104183896444738
