feature_id,taris_score,saeuron_score,taris_rank,saeuron_rank,rank_delta_saeuron_minus_taris
0,0.0,0.0,8387,8544,157
1,0.0,0.0,6807,6848,41
2,0.0,0.0,6808,6849,41
3,0.0,0.0,6809,6850,41
4,0.0,0.0,6810,6851,41
5,0.0,0.0,6811,6852,41
6,0.0,0.0,6812,6853,41
7,0.0,0.0,6813,6854,41
8,0.0,0.0,6814,6855,41
9,0.0,0.0,6815,6856,41
10,0.0,0.0,6806,6847,41
11,0.0,0.0,6817,6858,41
12,0.0,0.0,6818,6859,41
13,-4.961963782079692e-07,-0.02855869010090828,9921,9992,71
14,0.0,0.0,6819,6860,41
15,0.0,0.0,6820,6861,41
16,0.0,0.0,6821,6862,41
17,0.0,0.0,6822,6863,41
18,0.0,0.0,6823,6864,41
19,0.0,0.0,6824,6865,41
20,0.0,0.0,6797,6838,41
21,0.0,0.0,6788,6829,41
22,0.0,0.0,6789,6830,41
23,3.1647334708395647e-07,43.42650604248047,789,510,-279
24,0.0,0.0,6790,6831,41
25,0.0,0.0,6791,6832,41
26,0.0,0.0,6792,6833,41
27,0.0,0.0,6793,6834,41
28,0.0,0.0,6794,6835,41
29,0.0,0.0,6795,6836,41
30,0.0,0.0,6796,6837,41
31,0.0,0.0,6787,6828,41
32,0.0,0.0,6798,6839,41
33,0.0,0.0,6799,6840,41
34,0.0,0.0,6800,6841,41
35,0.0,0.0,6801,6842,41
36,0.0,0.0,6802,6843,41
37,0.0,0.0,6803,6844,41
38,0.0,0.0,6804,6845,41
39,0.0,0.0,6805,6846,41
40,0.0,0.0,6816,6857,41
41,0.0,0.0,6845,6886,41
42,0.0,0.0,6846,6887,41
43,0.0,0.0,6847,6888,41
44,-0.0007109132129698992,-0.4353260397911072,10214,10224,10
45,0.0,0.0,6848,6889,41
46,0.0,0.0,6849,6890,41
47,0.0,0.0,6850,6891,41
48,0.0,0.0,6851,6892,41
49,0.0,0.0,6852,6893,41
50,0.0,0.0,6844,6885,41
51,0.0,0.0,6854,6895,41
52,0.0,0.0,6855,6896,41
53,0.0,0.0,6856,6897,41
54,0.0,0.0,6857,6898,41
55,0.0,0.0,6858,6899,41
56,0.0,0.0,6859,6900,41
57,0.0,0.0,6860,6901,41
58,0.0,0.0,6861,6902,41
59,9.559302998241037e-05,619.8348388671875,212,104,-108
60,0.0,0.0,6835,6876,41
61,0.0,0.0,6826,6867,41
62,0.0,0.0,6827,6868,41
63,-0.000512434053234756,-0.2576972544193268,10190,10190,0
64,0.0,0.0,6828,6869,41
65,0.0,0.0,6829,6870,41
66,0.0,0.0,6830,6871,41
67,0.0,0.0,6831,6872,41
68,0.0,0.0,6832,6873,41
69,3.838601969619049e-07,52.67333221435547,728,425,-303
70,0.0,0.0,6833,6874,41
71,0.0,0.0,6834,6875,41
72,0.0,0.0,6825,6866,41
73,0.0,0.0,6836,6877,41
74,0.0,0.0,6837,6878,41
75,0.0,0.0,6838,6879,41
76,0.0,0.0,6839,6880,41
77,0.0,0.0,6840,6881,41
78,1.8852148059522733e-05,0.1912091225385666,383,770,387
79,0.0,0.0,6841,6882,41
80,0.0,0.0,6842,6883,41
81,-0.00049389130435884,-0.13006295263767242,10187,10140,-47
82,0.0,0.0,6843,6884,41
83,0.0,0.0,6778,6819,41
84,0.0,0.0,6731,6772,41
85,0.0,0.0,6732,6773,41
86,0.0,0.0,6733,6774,41
87,0.0,0.0,6734,6775,41
88,0.0,0.0,6735,6776,41
89,0.0,0.0,6736,6777,41
90,0.0,0.0,6737,6778,41
91,-3.5501147976901848e-06,58.09717559814453,10031,381,-9650
92,0.0,0.0,6738,6779,41
93,0.0,0.0,6739,6780,41
94,0.0,0.0,6730,6771,41
95,0.00036086197360418737,0.3459692895412445,56,710,654
96,0.0,0.0,6741,6782,41
97,0.0,0.0,6742,6783,41
98,0.0,0.0,6743,6784,41
99,0.0,0.0,6744,6785,41
100,0.0,0.0,6745,6786,41
101,0.0,0.0,6746,6787,41
102,0.0,0.0,6747,6788,41
103,0.00026865690597333014,56.51875686645508,81,398,317
104,0.0,0.0,6748,6789,41
105,3.832711809081957e-05,0.15716823935508728,314,784,470
106,0.0,0.0,6721,6762,41
107,0.0,0.0,6712,6753,41
108,0.0,0.0,6713,6754,41
109,0.0,0.0,6714,6755,41
110,0.0,0.0,6715,6756,41
111,0.0,0.0,6716,6757,41
112,0.0,0.0,6717,6758,41
113,0.0,0.0,6718,6759,41
114,0.0,0.0,6719,6760,41
115,0.0,0.0,6720,6761,41
116,0.0,0.0,6711,6752,41
117,0.0,0.0,6722,6763,41
118,0.0,0.0,6723,6764,41
119,0.0,0.0,6724,6765,41
120,0.0,0.0,6725,6766,41
121,0.0,0.0,6726,6767,41
122,8.133595110848546e-05,0.1086655855178833,229,815,586
123,0.0,0.0,6727,6768,41
124,0.0,0.0,6728,6769,41
125,0.0,0.0,6729,6770,41
126,0.0,0.0,6740,6781,41
127,0.0,0.0,6769,6810,41
128,0.0,0.0,6770,6811,41
129,0.0,0.0,6771,6812,41
130,0.0,0.0,6772,6813,41
131,0.0,0.0,6773,6814,41
132,0.0,0.0,6774,6815,41
133,0.0,0.0,6775,6816,41
134,0.0,0.0,6776,6817,41
135,0.0,0.0,6777,6818,41
136,0.0,0.0,6768,6809,41
137,0.0,0.0,6779,6820,41
138,0.0,0.0,6780,6821,41
139,0.0,0.0,6781,6822,41
140,0.0,0.0,6782,6823,41
141,0.0,0.0,6783,6824,41
142,0.0,0.0,6784,6825,41
143,0.00010467313404660672,0.5086445808410645,200,666,466
144,0.0,0.0,6785,6826,41
145,0.0,0.0,6786,6827,41
146,0.0,0.0,6759,6800,41
147,7.360787890320353e-07,100.2197265625,607,276,-331
148,0.0,0.0,6750,6791,41
149,0.0,0.0,6751,6792,41
150,0.0,0.0,6752,6793,41
151,0.0,0.0,6753,6794,41
152,1.6429712559329346e-06,224.94509887695312,538,181,-357
153,0.0,0.0,6754,6795,41
154,0.0,0.0,6755,6796,41
155,9.127010343945585e-06,895.85791015625,426,76,-350
156,0.0,0.0,6756,6797,41
157,0.0,0.0,6757,6798,41
158,0.0,0.0,6758,6799,41
159,-2.2768413145968225e-06,-0.03760728985071182,10019,10025,6
160,0.0,0.0,6749,6790,41
161,0.0,0.0,6760,6801,41
162,0.0,0.0,6761,6802,41
163,0.0,0.0,6762,6803,41
164,0.0,0.0,6763,6804,41
165,0.0,0.0,6764,6805,41
166,0.0,0.0,6765,6806,41
167,0.0,0.0,6766,6807,41
168,0.0,0.0,6767,6808,41
