rank,feature_id,score
1,5787,-0.6399130821228027
2,6620,-0.6214013695716858
3,5751,-0.5958608388900757
4,2735,-0.5444653034210205
5,4761,-0.510445237159729
6,5808,-0.504122793674469
7,5304,-0.4857407510280609
8,1550,-0.48235493898391724
9,2899,-0.47214174270629883
10,6252,-0.4713592529296875
11,6374,-0.45263901352882385
12,2971,-0.4425841271877289
13,1044,-0.4369750916957855
14,7092,-0.4328400194644928
15,3280,-0.42246517539024353
16,7472,-0.4071412980556488
17,7331,-0.4003838896751404
18,6891,-0.39569124579429626
19,1788,-0.3769152760505676
20,4205,-0.3706033229827881
