rank,feature_id,score
1,5517,-0.0001520761288702488
2,9496,-0.00014346599346026778
3,5967,-0.00011351432476658374
4,6486,-9.164457151200622e-05
5,7057,-8.085686567937955e-05
6,4587,-4.646820161724463e-05
7,1296,-4.6030392695683986e-05
8,9525,-4.1473751480225474e-05
9,3065,-4.119231380173005e-05
10,5116,-4.051147698191926e-05
