rank,feature_id,score
1,6466,0.0007869363762438297
2,94,0.0004948307760059834
3,187,0.00030280527425929904
4,931,0.00029527308652177453
5,8365,0.0002940208651125431
6,1183,0.00028785259928554296
7,7290,0.0002757394395302981
8,5151,0.0002037736412603408
9,3478,0.0001819030148908496
10,10100,0.00018072302918881178
