rank,feature_id,score
1,2495,-0.011818280443549156
2,133,-0.00650946656242013
3,3703,-0.005957953631877899
4,3308,-0.004368267022073269
5,4100,-0.00429204385727644
6,1922,-0.004247412551194429
7,699,-0.004108840133994818
8,1448,-0.004067954607307911
9,1646,-0.004049575421959162
10,3434,-0.003917346242815256
11,2275,-0.003664675634354353
12,2665,-0.0035102542024105787
13,222,-0.003412541700527072
14,2298,-0.003405760508030653
15,5018,-0.0032788608223199844
16,3242,-0.0032741334289312363
17,217,-0.0031808465719223022
18,622,-0.0031297081150114536
19,877,-0.0030665420927107334
20,836,-0.0029323422349989414
21,296,-0.0028499711770564318
22,3955,-0.002806787844747305
23,1032,-0.0027777410577982664
24,4549,-0.0027602477930486202
25,3052,-0.0027013125363737345
26,1334,-0.0026454790495336056
27,2437,-0.002542092464864254
28,1798,-0.002507904078811407
29,4289,-0.0024950793012976646
30,3662,-0.002488748636096716
31,340,-0.002399981487542391
32,717,-0.0023979723919183016
33,2941,-0.0023809210397303104
34,2804,-0.0023298305459320545
35,1616,-0.002289766911417246
36,4767,-0.0022671460174024105
37,4021,-0.0022601487580686808
38,2882,-0.002201547846198082
39,3537,-0.0021593126002699137
40,3627,-0.0021476149559020996
41,3202,-0.0021270797587931156
42,3516,-0.002113486174494028
43,803,-0.00211264262907207
44,2466,-0.002089547459036112
45,3183,-0.001994576770812273
46,1371,-0.001970395678654313
47,4733,-0.001965212868526578
48,904,-0.0019427606603130698
49,2218,-0.001937313936650753
50,4435,-0.0019209978636354208
