rank,feature_id,score
1,3611,0.00848736334592104
2,4052,0.007790582720190287
3,919,0.007180307060480118
4,4014,0.00590311037376523
5,58,0.005390139762312174
6,2091,0.005349571816623211
7,2758,0.005128177814185619
8,4766,0.0046647172421216965
9,878,0.004591265693306923
10,4213,0.004241584800183773
11,1195,0.00415472686290741
12,2932,0.004126726184040308
13,473,0.0038875588215887547
14,2215,0.0036595482379198074
15,2627,0.0035951368045061827
16,2766,0.003537996904924512
17,2928,0.0034498292952775955
18,304,0.003294560592621565
19,3010,0.0032274003606289625
20,1760,0.0030857068486511707
21,4078,0.0030188641976565123
22,2229,0.0030029972549527884
23,2995,0.0029781009070575237
24,1102,0.00295531889423728
25,324,0.002887121168896556
26,3690,0.0028203583788126707
27,799,0.0027706206310540438
28,970,0.002733635250478983
29,1235,0.0027163580525666475
30,4840,0.002712713787332177
31,4578,0.002647250425070524
32,3101,0.00258157541975379
33,4657,0.0024967005010694265
34,3352,0.002469676313921809
35,4589,0.002416695235297084
36,3940,0.0023833077866584063
37,808,0.002343836473301053
38,156,0.0023241816088557243
39,4358,0.00227117957547307
40,2989,0.0022621399257332087
41,1517,0.002239198423922062
42,927,0.00220182235352695
43,4444,0.0021326360292732716
44,3677,0.002125686965882778
45,1147,0.0021157690789550543
46,3653,0.0020973095670342445
47,1699,0.0020749447867274284
48,2984,0.001975456951186061
49,3603,0.0019128879066556692
50,3252,0.0019069459522143006
