rank,feature_id,score
1,3323,0.0255289264023304
2,2766,0.009628742933273315
3,2963,0.00877436064183712
4,3865,0.008336054161190987
5,1102,0.0075768702663481236
6,4009,0.007402618415653706
7,3690,0.006684912834316492
8,1313,0.005735703743994236
9,4046,0.004678546451032162
10,1553,0.004443952813744545
11,1603,0.004204816650599241
12,3712,0.004181321244686842
13,2627,0.004138116724789143
14,2989,0.004110421985387802
15,1723,0.004060956183820963
16,997,0.00401341263204813
17,3150,0.0038075216580182314
18,392,0.003783776191994548
19,4589,0.003741201478987932
20,477,0.0036678507458418608
21,3162,0.003587414976209402
22,369,0.003585678758099675
23,2928,0.003281849669292569
24,983,0.003252074122428894
25,899,0.0032268178183585405
26,1131,0.003185806330293417
27,639,0.003157511819154024
28,1572,0.003087966702878475
29,4840,0.0029924227856099606
30,5026,0.002852651523426175
31,1371,0.002783814212307334
32,2630,0.0027781452517956495
33,4827,0.002774452092126012
34,1149,0.0025659578386694193
35,1546,0.002496075350791216
36,2031,0.00238228403031826
37,4382,0.0023600503336638212
38,3717,0.002346401335671544
39,431,0.0021648763213306665
40,4852,0.002151669468730688
41,4436,0.0020736646838486195
42,227,0.0020528710447251797
43,339,0.0018333097686991096
44,3202,0.0017830556025728583
45,1765,0.0016593921463936567
46,2623,0.0016144724795594811
47,4148,0.001606392441317439
48,1730,0.001578711555339396
49,2431,0.0015595881268382072
50,2040,0.001523361774161458
