rank,feature_id,score
1,6,-0.015828607603907585
2,3501,-0.009011028334498405
3,3659,-0.008783592842519283
4,2298,-0.00633173156529665
5,384,-0.006236287299543619
6,3037,-0.0035294746048748493
7,2252,-0.0028913829009979963
8,5102,-0.0026965844444930553
9,4465,-0.0026140869595110416
10,2281,-0.0025275705847889185
11,2676,-0.0024605386424809694
12,641,-0.002337230835109949
13,4080,-0.0023191673681139946
14,424,-0.002287415787577629
15,1798,-0.002268887823447585
16,4100,-0.002215958433225751
17,2261,-0.0022039436735212803
18,2847,-0.0021900597494095564
19,699,-0.0020169480703771114
20,1616,-0.0020077202934771776
21,1794,-0.002007391769438982
22,451,-0.0018586168298497796
23,2369,-0.0017796438187360764
24,3029,-0.0016679199179634452
25,366,-0.001633920008316636
26,3263,-0.001628074562177062
27,2941,-0.001598422066308558
28,2237,-0.00152980734128505
29,3650,-0.0014924632851034403
30,2466,-0.001380740781314671
31,440,-0.0012752446345984936
32,474,-0.0012674317695200443
33,748,-0.001233238959684968
34,277,-0.0012268592836335301
35,1982,-0.0012044543400406837
36,460,-0.0011998291593044996
37,1778,-0.0011776728788390756
38,3101,-0.0011651153909042478
39,4332,-0.0011546442983672023
40,340,-0.0011478556552901864
41,999,-0.0011431382736191154
42,4410,-0.001116196857765317
43,3434,-0.0011089753825217485
44,2074,-0.0010794928530231118
45,1646,-0.0010749946814030409
46,3180,-0.0010669619077816606
47,4125,-0.0010642872657626867
48,1643,-0.0010592794278636575
49,4489,-0.001040217000991106
50,1544,-0.0010041765635833144
