rank,feature_id,score
1,2244,-0.0026643278542906046
2,1765,-0.002558587584644556
3,4956,-0.0024833925999701023
4,2804,-0.0024136679712682962
5,879,-0.002411124063655734
6,4897,-0.0022254204377532005
7,3936,-0.0020051426254212856
8,4030,-0.0017775380983948708
9,2232,-0.0017489893361926079
10,2008,-0.0016554929316043854
11,2228,-0.0013876250013709068
12,1824,-0.001319653238169849
13,705,-0.0013196367071941495
14,2529,-0.0013118566712364554
15,1566,-0.0012905525509268045
16,2863,-0.0012392861535772681
17,1597,-0.00120498554315418
18,2105,-0.0011856468627229333
19,4163,-0.0011733463034033775
20,1443,-0.0010945763206109405
21,3437,-0.001079276786185801
22,1516,-0.0010445797815918922
23,1501,-0.0010232966160401702
24,712,-0.0010166295105591416
25,1503,-0.0010069117415696383
26,633,-0.0010042934445664287
27,4270,-0.0009639051859267056
28,3078,-0.0009614914888516068
29,2828,-0.0009250692091882229
30,4813,-0.0009082936448976398
31,5116,-0.0008833197643980384
32,1631,-0.0008583611925132573
33,4566,-0.0008537309477105737
34,2733,-0.000852008000947535
35,3186,-0.0008490796317346394
36,2670,-0.0008488069288432598
37,491,-0.0008470937609672546
38,1390,-0.0008276142179965973
39,655,-0.0008234851993620396
40,3023,-0.0008223668555729091
41,4144,-0.0008185076294466853
42,282,-0.0008112527430057526
43,230,-0.0008099594851955771
44,4172,-0.0007963919779285789
45,5093,-0.0007890792330726981
46,1067,-0.0007821688195690513
47,1410,-0.0007787445792928338
48,2187,-0.000769479782320559
49,1624,-0.0007409321260638535
50,4054,-0.0007293210946954787
