rank,feature_id,score
1,4197,0.0038900107610970736
2,4296,0.003460459876805544
3,722,0.0032316348515450954
4,4573,0.00278826174326241
5,3997,0.0026947171427309513
6,3347,0.0019935998134315014
7,2673,0.0018537407740950584
8,4922,0.0017803007503971457
9,3553,0.0017428009305149317
10,2547,0.001736922888085246
11,3171,0.0016352090751752257
12,889,0.001368496916256845
13,509,0.001302247983403504
14,4492,0.0012198935728520155
15,3351,0.0012142556952312589
16,2048,0.001074529835022986
17,608,0.0010606430005282164
18,388,0.0010600299574434757
19,4973,0.0010577158536762
20,247,0.0010466605890542269
21,1563,0.0010425245855003595
22,4337,0.0010144609259441495
23,2305,0.0010087724076583982
24,4020,0.0010031082201749086
25,1618,0.000991271110251546
26,746,0.000972586392890662
27,587,0.0009642077493481338
28,4575,0.0009421345894224942
29,103,0.0009383729775436223
30,1914,0.0009091031970456243
31,96,0.0009067322826012969
32,1926,0.0009027131600305438
33,2727,0.0008802032098174095
34,632,0.0008786345133557916
35,2282,0.0008549898047931492
36,1932,0.0008373531745746732
37,1432,0.0008201693999581039
38,3084,0.0007628708845004439
39,527,0.00074239622335881
40,1910,0.0007421287009492517
41,5089,0.0007306782645173371
42,302,0.0007173728663474321
43,402,0.0007143717375583947
44,1951,0.0007048580446280539
45,3594,0.0006935080164112151
46,2891,0.0006910610245540738
47,2372,0.0006861150031909347
48,3167,0.000682772311847657
49,3132,0.0006788851460441947
50,2416,0.0006728603621013463
