rank,feature_id,score
1,9928,34789.09375
2,9214,17633.6328125
3,1595,7456.3017578125
4,3403,6135.25927734375
5,9554,6109.67333984375
6,5804,5515.9755859375
7,8367,4806.8232421875
8,7709,4347.2236328125
9,8088,3554.28759765625
10,9569,3252.27685546875
