rank,feature_id,rank_by,rank_score,active_ratio,mean_activation,std_activation
1,2486,active_ratio,1.0,1.0,55.1515007019043,2.76070237159729
2,2881,active_ratio,1.0,1.0,0.8667016625404358,0.2388819307088852
3,3788,active_ratio,1.0,1.0,0.7924326062202454,0.2883340120315552
4,798,active_ratio,1.0,1.0,0.7340012788772583,0.3195965886116028
5,3382,active_ratio,1.0,1.0,0.6300346851348877,0.1872371882200241
6,7382,active_ratio,1.0,1.0,0.6147457361221313,0.17978991568088531
7,1969,active_ratio,1.0,1.0,0.6015006899833679,0.33541807532310486
8,3988,active_ratio,1.0,1.0,0.6014239192008972,0.23603539168834686
9,492,active_ratio,1.0,1.0,0.5855011940002441,0.26813915371894836
10,4438,active_ratio,1.0,1.0,0.5678777098655701,0.23261047899723053
11,921,active_ratio,1.0,1.0,0.5544340014457703,0.19010066986083984
12,4121,active_ratio,1.0,1.0,0.5493721961975098,0.18424274027347565
13,6925,active_ratio,1.0,1.0,0.54141765832901,0.2754440903663635
14,9913,active_ratio,1.0,1.0,0.5355327129364014,0.1588120013475418
15,8422,active_ratio,1.0,1.0,0.5232130289077759,0.20691536366939545
16,12,active_ratio,1.0,1.0,0.5020548105239868,0.21794630587100983
17,174,active_ratio,1.0,1.0,0.4951569736003876,0.1816391944885254
18,1786,active_ratio,1.0,1.0,0.4936015009880066,0.23671932518482208
19,6155,active_ratio,1.0,1.0,0.49199846386909485,0.23571784794330597
20,6229,active_ratio,1.0,1.0,0.49175307154655457,0.2644173800945282
21,9388,active_ratio,1.0,1.0,0.4837142825126648,0.20969659090042114
22,5187,active_ratio,1.0,1.0,0.48040783405303955,0.2348259538412094
23,574,active_ratio,1.0,1.0,0.4796448349952698,0.2296324372291565
24,1616,active_ratio,1.0,1.0,0.47862955927848816,0.2483782023191452
25,6281,active_ratio,1.0,1.0,0.46635955572128296,0.18039532005786896
26,7786,active_ratio,1.0,1.0,0.46461981534957886,0.2180773764848709
