step_idx,timestep,baseline,early,mid,late,custom
0,958,2.89862060546875,0.88287353515625,2.89862060546875,2.89862060546875,0.88287353515625
1,925,11.20721435546875,0.9271392822265625,11.20721435546875,11.20721435546875,0.9271392822265625
2,892,17.099517822265625,0.9940948486328125,17.099517822265625,17.099517822265625,0.9940948486328125
3,859,20.21783447265625,0.9529647827148438,20.21783447265625,20.21783447265625,0.9529647827148438
4,826,22.12481689453125,22.7059326171875,1.181304931640625,22.12481689453125,1.0329132080078125
5,793,24.108367919921875,22.4290771484375,1.9979476928710938,24.108367919921875,0.9151611328125
6,760,25.92236328125,21.36376953125,2.7473297119140625,25.92236328125,1.270263671875
7,727,26.931427001953125,18.775527954101562,5.1110687255859375,26.931427001953125,2.211334228515625
8,694,27.6417236328125,18.142578125,7.867156982421875,27.6417236328125,3.3525390625
9,661,27.9197998046875,17.95745849609375,7.164764404296875,27.9197998046875,3.6763153076171875
10,628,28.0733642578125,17.0869140625,6.947357177734375,28.0733642578125,4.10882568359375
11,595,30.32373046875,16.8409423828125,7.908050537109375,30.32373046875,3.5445556640625
12,562,31.06640625,16.721923828125,11.118759155273438,31.06640625,3.0845184326171875
13,529,30.421875,16.5321044921875,11.37725830078125,8.0662841796875,3.715606689453125
14,496,28.3388671875,17.1048583984375,14.93310546875,9.075714111328125,3.3052978515625
15,463,26.11376953125,17.7232666015625,17.3170166015625,9.98822021484375,3.2887115478515625
16,430,24.24212646484375,18.4329833984375,17.87689208984375,10.1048583984375,3.0710296630859375
17,397,22.821701049804688,18.655029296875,17.273956298828125,9.207763671875,3.937652587890625
18,364,21.650070190429688,18.888671875,17.081436157226562,7.141845703125,4.15582275390625
19,331,20.53369140625,18.62188720703125,16.63238525390625,6.9339752197265625,4.24017333984375
20,298,20.364990234375,18.565338134765625,15.70751953125,5.517608642578125,4.243621826171875
21,265,19.66650390625,18.080322265625,15.037429809570312,5.2113494873046875,4.0452880859375
22,232,18.848388671875,17.36090087890625,14.514755249023438,3.9136962890625,4.11572265625
23,199,18.26220703125,16.62548828125,13.882827758789062,3.25408935546875,4.24761962890625
24,166,17.581298828125,15.788787841796875,12.801528930664062,3.04522705078125,4.28369140625
25,133,17.22412109375,15.065765380859375,12.192520141601562,2.691436767578125,4.275390625
26,100,16.93896484375,14.44647216796875,12.0103759765625,2.369232177734375,4.22613525390625
27,67,16.1131591796875,13.961380004882812,12.065948486328125,2.11932373046875,4.113189697265625
28,34,14.6124267578125,12.758621215820312,11.860305786132812,1.957733154296875,3.6913604736328125
29,1,10.044570922851562,9.60888671875,9.17138671875,1.210205078125,3.18841552734375
