rank,feature_id,score
1,4338,-0.005634409375488758
2,1517,-0.004346476402133703
3,4766,-0.003910839091986418
4,5029,-0.0034628603607416153
5,3013,-0.00308706471696496
6,1874,-0.002851565834134817
7,2031,-0.0028070870321244
8,3677,-0.0023967025335878134
9,1849,-0.0023033800534904003
10,4358,-0.0021502526942640543
11,1987,-0.0020863788668066263
12,5102,-0.0019090308342128992
13,3940,-0.0018793173367157578
14,135,-0.0018776364158838987
15,4125,-0.0018074394902214408
16,2963,-0.0017240929882973433
17,2078,-0.0017115985974669456
18,3202,-0.0016154671320691705
19,1781,-0.001604507677257061
20,2040,-0.0016035480657592416
21,2655,-0.0015774478670209646
22,534,-0.0015088141662999988
23,3037,-0.0015035355463624
24,983,-0.001455299207009375
25,374,-0.0013758714776486158
26,3263,-0.001351109123788774
27,1740,-0.0013361566234380007
28,58,-0.001334693399257958
29,1339,-0.0013176820939406753
30,3454,-0.0012969453819096088
31,2275,-0.001270381035283208
32,3849,-0.0012576322769746184
33,4228,-0.0011596604017540812
34,2744,-0.0011534427758306265
35,2495,-0.001074927276931703
36,1384,-0.001074673025868833
37,904,-0.001062252325937152
38,4145,-0.0010477383621037006
39,2526,-0.001010198495350778
40,1102,-0.000998399336822331
41,4014,-0.0009763693669810891
42,3791,-0.0009751403704285622
43,3944,-0.0009663280798122287
44,5062,-0.0009283031104132533
45,2103,-0.000914948177523911
46,3650,-0.0009110590326599777
47,2986,-0.0009009071509353817
48,1989,-0.0008958295802585781
49,813,-0.0008898793603293598
50,4586,-0.0008888131123967469
