rank,feature_id,score
1,2766,0.020068932324647903
2,4009,0.01908986084163189
3,1546,0.005269016604870558
4,366,0.0030510458163917065
5,4213,0.0026509719900786877
6,304,0.002434880007058382
7,277,0.002323497785255313
8,1026,0.002185235731303692
9,2091,0.002064963337033987
10,4332,0.0017754283035174012
11,2932,0.001769650960341096
12,3250,0.0017651543021202087
13,1030,0.0017414512112736702
14,4313,0.0015807196032255888
15,3866,0.0014676983701065183
16,765,0.0013519456842914224
17,4420,0.001312189968302846
18,3803,0.0013068526750430465
19,4158,0.0012624950613826513
20,1603,0.001200358266942203
21,2243,0.001197040663100779
22,3666,0.0011630924418568611
23,3128,0.0010863888310268521
24,3859,0.001080141169950366
25,3611,0.001079506240785122
26,4611,0.0010425656801089644
27,4122,0.0010327375493943691
28,4657,0.0009995882865041494
29,535,0.0009688413701951504
30,4782,0.0009453880484215915
31,2122,0.0009386485326103866
32,4840,0.0009367192396894097
33,4347,0.0009214556775987148
34,23,0.0008801998337730765
35,2554,0.000871405762154609
36,2971,0.0008690347895026207
37,4791,0.0008234198903664947
38,2428,0.000818199769128114
39,2251,0.0008178206044249237
40,3184,0.0008035133359953761
41,4578,0.0008029902237467468
42,2995,0.0007937821792438626
43,680,0.0007936282199807465
44,3820,0.0007619076641276479
45,4143,0.0007591221947222948
46,2991,0.0007571490714326501
47,324,0.0007539219805039465
48,2457,0.0007467670366168022
49,3655,0.0007461947971023619
50,451,0.0007226859452202916
