rank,feature_id,frequency_score,active_ratio,mean_activation,std_activation,blacklisted
1,2019,1.0,1.0,53.2338752746582,2.5779218673706055,1
2,1463,1.0,1.0,0.7699209451675415,0.29079708456993103,1
3,747,1.0,1.0,0.7616612315177917,0.2567397654056549,1
4,3977,1.0,1.0,0.7003231048583984,0.3558622896671295,1
5,4889,1.0,1.0,0.6857602596282959,0.43470337986946106,1
6,2848,1.0,1.0,0.6245184540748596,0.30107784271240234,1
7,926,1.0,1.0,0.610561192035675,0.2589951157569885,1
8,847,1.0,1.0,0.5883756279945374,0.32203981280326843,1
9,4829,1.0,1.0,0.5868217349052429,0.2955488860607147,1
10,528,1.0,1.0,0.5831588506698608,0.28465527296066284,1
11,4690,1.0,1.0,0.5645643472671509,0.3028702437877655,1
12,3341,1.0,1.0,0.5543134212493896,0.2621888816356659,1
13,2569,1.0,1.0,0.5458957552909851,0.30166199803352356,1
14,3183,1.0,1.0,0.5418132543563843,0.31086093187332153,1
15,2880,1.0,1.0,0.5333134531974792,0.21595093607902527,1
16,430,1.0,1.0,0.5310736894607544,0.29603081941604614,1
17,2137,1.0,1.0,0.5308441519737244,0.30161920189857483,1
18,5058,1.0,1.0,0.5132367610931396,0.24347946047782898,1
19,1518,1.0,1.0,0.5087405443191528,0.27080363035202026,1
20,4342,1.0,1.0,0.506494402885437,0.23221294581890106,1
21,761,1.0,1.0,0.5051261782646179,0.21694743633270264,1
22,2081,1.0,1.0,0.4989336133003235,0.28274211287498474,1
23,1114,1.0,1.0,0.4921967089176178,0.457731693983078,1
24,955,1.0,1.0,0.4771021604537964,0.24406544864177704,1
25,1337,1.0,1.0,0.4572000503540039,0.35414910316467285,1
26,3718,1.0,1.0,0.45660752058029175,0.2916129231452942,1
27,218,1.0,1.0,0.4506499767303467,0.27726852893829346,1
28,3366,1.0,1.0,0.4452282786369324,0.22458940744400024,1
29,1295,1.0,1.0,0.41207975149154663,0.3171042203903198,1
30,5111,1.0,1.0,0.41127970814704895,0.21910907328128815,1
31,968,1.0,1.0,0.407876193523407,0.2991447150707245,1
32,4322,1.0,1.0,0.400513231754303,0.18874292075634003,1
33,2312,1.0,1.0,0.39811941981315613,0.24376331269741058,1
34,3606,1.0,1.0,0.3923000991344452,0.20861917734146118,1
35,2762,1.0,1.0,0.38981732726097107,0.22211717069149017,1
36,2359,1.0,1.0,0.36058560013771057,0.17207071185112,1
37,4609,1.0,1.0,0.3561701774597168,0.18417644500732422,1
38,4225,1.0,1.0,0.35457032918930054,0.22848086059093475,1
39,3151,1.0,1.0,0.3529210686683655,0.22569751739501953,1
40,739,1.0,1.0,0.346954882144928,0.2224658727645874,1
41,1538,1.0,1.0,0.3177548944950104,0.14300908148288727,1
42,1124,1.0,1.0,0.3161829710006714,0.16121618449687958,1
43,2564,1.0,1.0,0.31284984946250916,0.16236968338489532,1
44,3645,1.0,1.0,0.24423587322235107,0.15902823209762573,1
45,3872,1.0,1.0,0.2330019623041153,0.13740485906600952,1
46,3537,1.0,1.0,0.09921155124902725,0.03141861781477928,1
47,4902,0.9990000128746033,0.9990000128746033,0.5691967606544495,0.32828643918037415,1
48,1618,0.9990000128746033,0.9990000128746033,0.5429142713546753,0.29349732398986816,1
49,4244,0.9990000128746033,0.9990000128746033,0.47021543979644775,0.31847620010375977,1
50,400,0.9990000128746033,0.9990000128746033,0.4589275121688843,0.35144495964050293,1
51,2850,0.9990000128746033,0.9990000128746033,0.43611767888069153,0.30853918194770813,1
52,3823,0.9990000128746033,0.9990000128746033,0.4167582392692566,0.26637768745422363,1
53,2593,0.9990000128746033,0.9990000128746033,0.40213680267333984,0.33180639147758484,1
54,4278,0.9990000128746033,0.9990000128746033,0.39915114641189575,0.2534661591053009,1
55,485,0.9990000128746033,0.9990000128746033,0.38493433594703674,0.25478795170783997,1
56,1367,0.9990000128746033,0.9990000128746033,0.3826717734336853,0.20941774547100067,1
57,4554,0.9990000128746033,0.9990000128746033,0.34616619348526,0.2188408374786377,1
58,3699,0.9990000128746033,0.9990000128746033,0.32122042775154114,0.18328355252742767,1
59,1116,0.9990000128746033,0.9990000128746033,0.31806209683418274,0.19069066643714905,1
60,1710,0.9990000128746033,0.9990000128746033,0.29908448457717896,0.22656714916229248,1
61,3997,0.9990000128746033,0.9990000128746033,0.20439326763153076,0.14195072650909424,1
62,669,0.9980000257492065,0.9980000257492065,0.593437135219574,0.33773568272590637,1
63,1931,0.9980000257492065,0.9980000257492065,0.4855690002441406,0.2762249708175659,1
64,4851,0.9980000257492065,0.9980000257492065,0.47421884536743164,0.33876532316207886,1
65,191,0.9980000257492065,0.9980000257492065,0.4459913969039917,0.28309282660484314,1
66,736,0.9980000257492065,0.9980000257492065,0.4230296015739441,0.20757605135440826,1
67,3304,0.9980000257492065,0.9980000257492065,0.39450380206108093,0.2584284543991089,1
68,82,0.9980000257492065,0.9980000257492065,0.3933494985103607,0.2813391089439392,1
69,921,0.9980000257492065,0.9980000257492065,0.38509923219680786,0.2514665722846985,1
70,3389,0.9980000257492065,0.9980000257492065,0.3768094778060913,0.27550461888313293,1
71,1966,0.9980000257492065,0.9980000257492065,0.3446580171585083,0.28745853900909424,1
72,2532,0.9980000257492065,0.9980000257492065,0.32983699440956116,0.2737937569618225,1
73,2751,0.9980000257492065,0.9980000257492065,0.3212524652481079,0.18474635481834412,1
74,3261,0.9980000257492065,0.9980000257492065,0.2961273193359375,0.19297438859939575,1
75,656,0.9980000257492065,0.9980000257492065,0.2863371968269348,0.16872377693653107,1
76,2761,0.9980000257492065,0.9980000257492065,0.2821260392665863,0.16456885635852814,1
77,984,0.9980000257492065,0.9980000257492065,0.27692079544067383,0.21189510822296143,1
78,784,0.9980000257492065,0.9980000257492065,0.26896020770072937,0.25898513197898865,1
79,4135,0.9980000257492065,0.9980000257492065,0.12982279062271118,0.06624393910169601,1
80,504,0.996999979019165,0.996999979019165,0.4920429587364197,0.34889110922813416,1
81,2771,0.996999979019165,0.996999979019165,0.4697238504886627,0.3490450382232666,1
