rank,feature_id,score
1,212,3543.22802734375
2,742,3348.454345703125
3,9901,1894.2711181640625
4,3411,1881.552490234375
5,500,1409.9326171875
6,6466,1386.299072265625
7,2217,1337.285888671875
8,6597,1325.7373046875
9,9004,1245.657470703125
10,2610,1229.71826171875
