rank,feature_id,score
1,10221,-0.002060913946479559
2,7057,-0.002050794195383787
3,9938,-0.00048043252900242805
4,4125,-0.0004534373583737761
5,1553,-0.00043008654029108584
6,8496,-0.00041017140028998256
7,8456,-0.00040742388227954507
8,6850,-0.0003274826449342072
9,7527,-0.00031647883588448167
10,7235,-0.0003079454763792455
