step_idx,timestep,baseline,main,early,late
0,958,4.29742431640625,4.29742431640625,3.7995986938476562,4.29742431640625
1,925,10.2745361328125,10.2745361328125,10.261444091796875,10.2745361328125
2,892,11.352203369140625,11.352203369140625,7.5107269287109375,11.352203369140625
3,859,13.1871337890625,13.1871337890625,8.74591064453125,13.1871337890625
4,826,14.805351257324219,14.65966796875,9.31536865234375,14.805351257324219
5,793,16.131195068359375,14.395126342773438,10.61029052734375,16.131195068359375
6,760,17.265228271484375,14.892196655273438,12.0430908203125,17.265228271484375
7,727,18.4381103515625,15.676567077636719,12.53125,18.4381103515625
8,694,19.14190673828125,17.045944213867188,12.9395751953125,19.14190673828125
9,661,19.4263916015625,17.258636474609375,13.4263916015625,19.4263916015625
10,628,19.6558837890625,17.81146240234375,13.8900146484375,19.6558837890625
11,595,19.9134521484375,19.84912109375,14.8487548828125,19.9134521484375
12,562,19.9739990234375,24.6883544921875,15.36376953125,19.9739990234375
13,529,20.08599853515625,31.153656005859375,16.02855682373047,20.79412841796875
14,496,20.55096435546875,31.277587890625,16.246864318847656,19.675567626953125
15,463,20.756103515625,31.1591796875,16.27593231201172,19.85888671875
16,430,20.730255126953125,31.164794921875,16.556716918945312,21.018783569335938
17,397,20.414306640625,30.627685546875,16.891845703125,22.7200927734375
18,364,19.95880126953125,30.247314453125,16.93206787109375,25.0008544921875
19,331,19.734527587890625,29.9501953125,17.129165649414062,30.26275634765625
20,298,19.75189208984375,29.486083984375,17.208038330078125,40.0908203125
21,265,19.932357788085938,28.997314453125,17.4830322265625,47.26416015625
22,232,20.025619506835938,28.509765625,17.460479736328125,49.762908935546875
23,199,19.843612670898438,28.151611328125,17.801849365234375,50.287841796875
24,166,19.953659057617188,27.71142578125,18.0572509765625,49.7490234375
25,133,19.767608642578125,27.3046875,18.2388916015625,49.5643310546875
26,100,19.79632568359375,26.978515625,18.741607666015625,49.260833740234375
27,67,19.596343994140625,27.175537109375,19.4654541015625,49.085662841796875
28,34,19.4658203125,27.91070556640625,20.764556884765625,49.1402587890625
29,1,18.57464599609375,29.7877197265625,21.385345458984375,47.2093505859375
