rank,feature_id,score
1,320,-0.008785378187894821
2,3432,-0.00698452303186059
3,4834,-0.006606779992580414
4,3038,-0.00500254612416029
5,4272,-0.003745472524315119
6,3039,-0.003522820072248578
7,1152,-0.003327534766867757
8,865,-0.003180696163326502
9,3167,-0.003145182505249977
10,2655,-0.0029757805168628693
11,2584,-0.002932314295321703
12,4524,-0.0029050777666270733
13,1606,-0.002830644603818655
14,3528,-0.0027284349780529737
15,972,-0.002599303377792239
16,2343,-0.002547958865761757
17,1384,-0.0023523932322859764
18,3274,-0.002332457806915045
19,3920,-0.002305797068402171
20,1738,-0.002200310816988349
21,1701,-0.0021954956464469433
22,1910,-0.0021533160470426083
23,2035,-0.0021087562199681997
24,3890,-0.0020942192059010267
25,4885,-0.002093155635520816
26,3668,-0.002065894892439246
27,1504,-0.00199490156956017
28,4518,-0.0019594114273786545
29,4021,-0.0018568672239780426
30,699,-0.0018365014111623168
31,1269,-0.0017931200563907623
32,1089,-0.0017555856611579657
33,1303,-0.0017502143746241927
34,3075,-0.0017226727213710546
35,5042,-0.001712219207547605
36,2793,-0.0016707268077880144
37,1805,-0.001639694208279252
38,580,-0.0016083146911114454
39,3070,-0.0015694883186370134
40,1249,-0.0014647236093878746
41,1162,-0.0014356072060763836
42,1857,-0.0014169614296406507
43,3467,-0.0013895846204832196
44,1792,-0.001362376962788403
45,933,-0.001345283119007945
46,2094,-0.001326848054304719
47,3567,-0.0013137145433574915
48,3561,-0.0013135845074430108
49,2154,-0.0012475441908463836
50,3848,-0.0012279191287234426
