rank,feature_id,score
1,439,-0.006693108472973108
2,4551,-0.0064886948093771935
3,1216,-0.005938062444329262
4,3432,-0.004901763517409563
5,4834,-0.004349134396761656
6,4310,-0.004254572093486786
7,2035,-0.004072010051459074
8,3678,-0.003870474873110652
9,2957,-0.003703152295202017
10,1097,-0.0034876633435487747
11,4021,-0.003453449811786413
12,5008,-0.0034263289999216795
13,4490,-0.003316108835861087
14,3912,-0.0031375079415738583
15,3551,-0.0030713167507201433
16,3481,-0.0030707833357155323
17,481,-0.003011132823303342
18,1425,-0.002857839222997427
19,304,-0.0028369505889713764
20,4386,-0.002633363241329789
21,851,-0.0026209685020148754
22,2387,-0.0024162139743566513
23,2810,-0.002321091014891863
24,1247,-0.0023180553689599037
25,1356,-0.0022846637293696404
26,1714,-0.00226775323972106
27,3922,-0.0022270947229117155
28,4899,-0.0022221410181373358
29,1544,-0.0022206087596714497
30,1089,-0.002155391965061426
31,1805,-0.00212465925142169
32,1642,-0.0020878517534583807
33,2466,-0.002056658500805497
34,4198,-0.0020484458655118942
35,4149,-0.0020441669039428234
36,443,-0.0020166749600321054
37,4272,-0.0020073815248906612
38,3100,-0.0020007777493447065
39,3070,-0.0019483709475025535
40,3038,-0.0019290003692731261
41,1629,-0.001841783756390214
42,4256,-0.001832584268413484
43,4693,-0.0018104740884155035
44,602,-0.0017856878694146872
45,1145,-0.0017662167083472013
46,3710,-0.0017644123872742057
47,3756,-0.001710689626634121
48,776,-0.0016684414586052299
49,2128,-0.001642282702960074
50,3868,-0.001619640737771988
