step_idx,timestep,feature_id,score_mode,primary_score,taris_score,saeuron_score,energy_pos,energy_neg,pos_mu_raw,neg_mu_raw,neg_sigma_raw,diff_raw,saeuron_term_raw,pos_mu_norm,neg_mu_norm,diff
0,981,5874,taris,0.003707586321979761,0.003707586321979761,0.8914532661437988,125.88897805078125,121.87355141503906,0.9635041356086731,0.24840047955513,0.5757385492324829,0.7151036560535431,1.2420610274330575,0.00765360201128977,0.002038182006440469,0.005615420004849301
0,981,5878,taris,0.002177055459469557,0.002177055459469557,1.8074023723602295,125.88897805078125,121.87355141503906,0.6805200576782227,0.10656630992889404,0.2569184899330139,0.5739537477493286,2.2339829021884423,0.005405715958737179,0.0008744006282871304,0.004531315330450049
0,981,8419,taris,0.0018484980100765824,0.0018484980100765824,0.9456205368041992,125.88897805078125,121.87355141503906,0.9875713586807251,0.2982412576675415,0.5345698595046997,0.6893301010131836,1.2895018289097804,0.007844780170368508,0.002447136841461886,0.005397643328906622
0,981,7637,taris,0.0014837076887488365,0.0014837076887488365,1.3152434825897217,125.88897805078125,121.87355141503906,0.19424179196357727,0.02758377231657505,0.0720127671957016,0.16665801964700222,2.3142522067217977,0.0015429610675306601,0.00022633107837022662,0.0013166299891604334
0,981,3189,taris,0.0012954638805240393,0.0012954638805240393,1.0795612335205078,125.88897805078125,121.87355141503906,0.4265190660953522,0.1393452286720276,0.20317965745925903,0.2871738374233246,1.4133916142136096,0.0033880572604481894,0.0011433590557929087,0.0022446982046552804
0,981,2299,taris,0.0011587933404371142,0.0011587933404371142,3.7301387786865234,125.88897805078125,121.87355141503906,0.09640060365200043,0.0054327393881976604,0.01995689794421196,0.09096786426380277,4.557988246962881,0.0007657588864778475,4.457685301789988e-05,0.0007211820334599476
0,981,6864,taris,0.00114880979526788,0.00114880979526788,0.9172540903091431,125.88897805078125,121.87355141503906,0.13359743356704712,0.04225829243659973,0.11156106740236282,0.09133914113044739,0.8187293697330037,0.0010612321716771459,0.00034673882844924716,0.0007144933432278986
0,981,5670,taris,0.0011463015107437968,0.0011463015107437968,1.0825425386428833,125.88897805078125,121.87355141503906,0.14479035139083862,0.024038847535848618,0.0764743834733963,0.12075150385499,1.5789591156087,0.0011501431946840724,0.00019724417034492237,0.00095289902433915
0,981,8549,taris,0.0008961370913311839,0.0008961370913311839,0.4681839942932129,125.88897805078125,121.87355141503906,0.3140151798725128,0.10494934767484665,0.18586759269237518,0.20906583219766617,1.1248045146803471,0.0024943818333789712,0.000861133087994152,0.0016332487453848193
0,981,2905,taris,0.0007914687739685178,0.0007914687739685178,0.6503669619560242,125.88897805078125,121.87355141503906,0.06139587610960007,0.05170852690935135,0.1832600235939026,0.009687349200248718,0.052860935785862505,0.00048769858219703814,0.00042428013550912716,6.341844668791098e-05
