rank,feature_id,score
1,2175,0.030336182564496994
2,1216,0.013964171521365643
3,3678,0.011341745033860207
4,1247,0.011162452399730682
5,541,0.008582571521401405
6,1590,0.00832514651119709
7,1089,0.007730339653789997
8,3329,0.0068336897529661655
9,2600,0.0062927440740168095
10,3432,0.005132146179676056
11,2652,0.0048003969714045525
12,1660,0.0045789326541125774
13,3922,0.004484211094677448
14,3245,0.0034254107158631086
15,3915,0.0028457273729145527
16,304,0.00281984219327569
17,2069,0.002590916585177183
18,2241,0.0025591368321329355
19,167,0.0025366691406816244
20,2780,0.00251460331492126
21,1642,0.00234524835832417
22,3890,0.0022884015925228596
23,2387,0.002276916755363345
24,517,0.0022453940473496914
25,2810,0.002211322309449315
26,439,0.002189100254327059
27,149,0.0021728756837546825
28,1097,0.002126480685546994
29,2029,0.0020923141855746508
30,3637,0.0020476337522268295
31,754,0.002044601598754525
32,3466,0.0020221234299242496
33,4615,0.001988244242966175
34,274,0.0019286118913441896
35,98,0.0018844420555979013
36,4008,0.0018711264710873365
37,1888,0.0018475118558853865
38,5067,0.0018067208584398031
39,785,0.0017743188655003905
40,4234,0.0017719233874231577
41,4152,0.001735396683216095
42,3063,0.0016771031077951193
43,2151,0.0016572223976254463
44,5046,0.0016540177166461945
45,1855,0.0016320953145623207
46,3328,0.0015776356449350715
47,2270,0.0015740745002403855
48,1629,0.0014928895980119705
49,1702,0.0014853423926979303
50,1043,0.001406572642736137
