rank,feature_id,frequency_score,active_ratio,mean_activation,std_activation,blacklisted
1,3636,1.0,1.0,40.14918899536133,2.404637575149536,1
2,870,0.9929999709129333,0.9929999709129333,0.29137951135635376,0.234840527176857,1
3,2602,0.9879999756813049,0.9879999756813049,0.5474667549133301,0.4619205892086029,1
4,4269,0.9869999885559082,0.9869999885559082,0.3648417592048645,0.2813326418399811,1
5,3111,0.9869999885559082,0.9869999885559082,0.3080500662326813,0.2733449339866638,1
6,2134,0.9860000014305115,0.9860000014305115,0.4678867757320404,0.660932183265686,1
7,4680,0.9850000143051147,0.9850000143051147,0.40210607647895813,0.3172333240509033,1
8,2925,0.9829999804496765,0.9829999804496765,0.5730736255645752,0.49083563685417175,1
9,4559,0.9810000061988831,0.9810000061988831,0.5764485001564026,0.4427126944065094,1
10,822,0.9800000190734863,0.9800000190734863,0.29333680868148804,0.23631353676319122,1
11,4406,0.9760000109672546,0.9760000109672546,0.43765637278556824,0.37947559356689453,1
12,5090,0.9750000238418579,0.9750000238418579,0.3060627579689026,0.3211713135242462,1
13,3686,0.972000002861023,0.972000002861023,0.413703978061676,0.4127562344074249,1
14,3193,0.972000002861023,0.972000002861023,0.3178386986255646,0.27006062865257263,1
15,1717,0.9710000157356262,0.9710000157356262,0.2162722796201706,0.18661633133888245,1
16,1864,0.9700000286102295,0.9700000286102295,0.37319865822792053,0.2533230185508728,1
17,2059,0.9700000286102295,0.9700000286102295,0.32167157530784607,0.3459201753139496,1
18,2281,0.968999981880188,0.968999981880188,0.596802294254303,0.47669634222984314,1
19,372,0.9679999947547913,0.9679999947547913,0.2550351917743683,0.22773969173431396,1
20,2490,0.9679999947547913,0.9679999947547913,0.2018362581729889,0.29333341121673584,1
21,3736,0.9679999947547913,0.9679999947547913,0.1989496797323227,0.199491485953331,1
22,2635,0.9670000076293945,0.9670000076293945,0.1749798059463501,0.16783609986305237,1
23,2610,0.9620000123977661,0.9620000123977661,0.26282015442848206,0.2410668581724167,1
24,2297,0.9610000252723694,0.9610000252723694,0.39587146043777466,0.40698346495628357,1
25,3831,0.9599999785423279,0.9599999785423279,0.392182856798172,0.4009913504123688,1
26,4580,0.9580000042915344,0.9580000042915344,0.17979681491851807,0.13754066824913025,1
27,4575,0.9570000171661377,0.9570000171661377,0.2353699654340744,0.27266064286231995,1
28,2648,0.9549999833106995,0.9549999833106995,0.3295353055000305,0.42144766449928284,1
29,1996,0.9490000009536743,0.9490000009536743,0.3782348036766052,0.35773399472236633,1
30,1019,0.9480000138282776,0.9480000138282776,0.4609106481075287,0.39677301049232483,1
31,2871,0.9459999799728394,0.9459999799728394,0.35670793056488037,0.35401517152786255,1
32,3605,0.9459999799728394,0.9459999799728394,0.1868963986635208,0.23117227852344513,1
33,2318,0.9440000057220459,0.9440000057220459,0.3927537500858307,0.3519120514392853,1
34,203,0.9440000057220459,0.9440000057220459,0.3166126012802124,0.3600940704345703,1
35,3852,0.9419999718666077,0.9419999718666077,0.23549120128154755,0.25442662835121155,0
36,2343,0.9390000104904175,0.9390000104904175,0.4487454891204834,0.5762441754341125,0
37,1230,0.9380000233650208,0.9380000233650208,0.3992731273174286,0.4860675036907196,0
38,2116,0.9369999766349792,0.9369999766349792,0.1463664323091507,0.1556728631258011,0
39,2534,0.9359999895095825,0.9359999895095825,0.17470620572566986,0.17155174911022186,0
40,4055,0.9340000152587891,0.9340000152587891,0.1972396969795227,0.22016361355781555,0
41,3383,0.9330000281333923,0.9330000281333923,0.18266205489635468,0.19322940707206726,0
42,842,0.9309999942779541,0.9309999942779541,0.39572426676750183,0.3836342692375183,0
43,2070,0.9300000071525574,0.9300000071525574,0.8112978339195251,0.9847089648246765,0
44,3061,0.9279999732971191,0.9279999732971191,0.26148921251296997,0.2761154770851135,0
45,42,0.9240000247955322,0.9240000247955322,0.23553702235221863,0.22547690570354462,0
46,4385,0.9229999780654907,0.9229999780654907,0.26501139998435974,0.2720993757247925,0
47,2856,0.9210000038146973,0.9210000038146973,0.27232372760772705,0.282903254032135,0
48,1929,0.9190000295639038,0.9190000295639038,0.16688811779022217,0.22589051723480225,0
49,199,0.9160000085830688,0.9160000085830688,0.578893780708313,0.5141960978507996,0
50,1905,0.9160000085830688,0.9160000085830688,0.25161758065223694,0.310696005821228,0
51,2851,0.9150000214576721,0.9150000214576721,0.3892607092857361,0.45225921273231506,0
52,1464,0.9139999747276306,0.9139999747276306,0.253477543592453,0.3691578507423401,0
53,3552,0.9139999747276306,0.9139999747276306,0.23171944916248322,0.24902430176734924,0
54,3419,0.9110000133514404,0.9110000133514404,0.1683969348669052,0.17523233592510223,0
55,2943,0.9100000262260437,0.9100000262260437,0.2739627957344055,0.39753636717796326,0
56,4414,0.9089999794960022,0.9089999794960022,0.3241760730743408,0.39053237438201904,0
57,1533,0.906000018119812,0.906000018119812,0.2490561306476593,0.30083853006362915,0
58,1297,0.906000018119812,0.906000018119812,0.14815187454223633,0.2123311460018158,0
59,4615,0.9020000100135803,0.9020000100135803,0.17304545640945435,0.19882901012897491,0
60,4475,0.9020000100135803,0.9020000100135803,0.10630620270967484,0.11988309025764465,0
61,257,0.9010000228881836,0.9010000228881836,0.12150280922651291,0.1488465517759323,0
62,4688,0.8999999761581421,0.8999999761581421,0.14704802632331848,0.2015649825334549,0
63,1023,0.8989999890327454,0.8989999890327454,0.11465148627758026,0.11640442907810211,0
64,2159,0.8980000019073486,0.8980000019073486,0.20142585039138794,0.20221494138240814,0
65,3792,0.8960000276565552,0.8960000276565552,0.28340059518814087,0.3388324975967407,0
66,1648,0.8960000276565552,0.8960000276565552,0.20529329776763916,0.3150660991668701,0
67,2205,0.8939999938011169,0.8939999938011169,0.35124507546424866,0.46379977464675903,0
68,1081,0.8939999938011169,0.8939999938011169,0.16495048999786377,0.22350966930389404,0
69,417,0.8930000066757202,0.8930000066757202,0.14585980772972107,0.16505686938762665,0
70,1118,0.8920000195503235,0.8920000195503235,0.22603870928287506,0.38255539536476135,0
71,164,0.8920000195503235,0.8920000195503235,0.16242185235023499,0.2172347456216812,0
72,190,0.890999972820282,0.890999972820282,0.2701718807220459,0.30164921283721924,0
73,2897,0.890999972820282,0.890999972820282,0.15662908554077148,0.19021429121494293,0
74,1745,0.8899999856948853,0.8899999856948853,0.32500961422920227,0.41329705715179443,0
75,1434,0.8899999856948853,0.8899999856948853,0.1465514451265335,0.16259479522705078,0
76,4389,0.8889999985694885,0.8889999985694885,0.22199034690856934,0.26267948746681213,0
77,3291,0.8889999985694885,0.8889999985694885,0.14445394277572632,0.1945495456457138,0
78,1128,0.8859999775886536,0.8859999775886536,0.3219650089740753,0.45056644082069397,0
79,2370,0.8849999904632568,0.8849999904632568,0.3513995409011841,0.35286468267440796,0
80,2734,0.8840000033378601,0.8840000033378601,0.38225626945495605,0.41101232171058655,0
81,3928,0.8830000162124634,0.8830000162124634,0.267609566450119,0.36567020416259766,0
82,2413,0.8830000162124634,0.8830000162124634,0.17583130300045013,0.19925256073474884,0
83,3354,0.8809999823570251,0.8809999823570251,0.2546997368335724,0.33100393414497375,0
84,1924,0.8790000081062317,0.8790000081062317,0.16275757551193237,0.19485099613666534,0
85,4855,0.878000020980835,0.878000020980835,0.14038483798503876,0.20847973227500916,0
86,16,0.8740000128746033,0.8740000128746033,0.1511542946100235,0.205570787191391,0
87,3245,0.8730000257492065,0.8730000257492065,0.3301492929458618,0.48764708638191223,0
88,4876,0.8679999709129333,0.8679999709129333,0.2011507898569107,0.2734546363353729,0
89,4860,0.8659999966621399,0.8659999966621399,0.12340934574604034,0.15781556069850922,0
90,3983,0.859000027179718,0.859000027179718,0.2159019559621811,0.33491256833076477,0
91,1433,0.859000027179718,0.859000027179718,0.12466957420110703,0.13308151066303253,0
92,4179,0.8579999804496765,0.8579999804496765,0.11270590126514435,0.15458734333515167,0
93,797,0.8569999933242798,0.8569999933242798,0.32005575299263,0.38378167152404785,0
94,311,0.8569999933242798,0.8569999933242798,0.1265844702720642,0.17948591709136963,0
95,884,0.8560000061988831,0.8560000061988831,0.24461707472801208,0.3183108866214752,0
96,3417,0.8560000061988831,0.8560000061988831,0.18556822836399078,0.30268362164497375,0
97,2805,0.8550000190734863,0.8550000190734863,0.08482017368078232,0.0974229946732521,0
98,402,0.8539999723434448,0.8539999723434448,0.19968783855438232,0.30202457308769226,0
99,1987,0.8529999852180481,0.8529999852180481,0.10864216834306717,0.15393951535224915,0
100,2941,0.8519999980926514,0.8519999980926514,0.19811472296714783,0.28954505920410156,0
101,4485,0.8510000109672546,0.8510000109672546,0.24250321090221405,0.37732088565826416,0
102,2164,0.8479999899864197,0.8479999899864197,0.10296223312616348,0.132596954703331,0
103,2709,0.847000002861023,0.847000002861023,0.10073140263557434,0.13882847130298615,0
104,33,0.843999981880188,0.843999981880188,0.3766064941883087,0.4577154219150543,0
105,3878,0.8429999947547913,0.8429999947547913,0.13612794876098633,0.2069169282913208,0
106,4739,0.8420000076293945,0.8420000076293945,0.2689870595932007,0.423697292804718,0
107,2218,0.8389999866485596,0.8389999866485596,0.17292825877666473,0.2817755937576294,0
