step_idx,timestep,baseline,main,early,late
0,958,5.069705963134766,5.069705963134766,5.069705963134766,5.069705963134766
1,925,6.827484130859375,6.827484130859375,6.6822509765625,6.827484130859375
2,892,6.748146057128906,6.748146057128906,6.488162994384766,6.748146057128906
3,859,5.1482086181640625,5.1482086181640625,5.28167724609375,5.1482086181640625
4,826,5.092559814453125,5.092559814453125,5.1989898681640625,5.092559814453125
5,793,5.170501708984375,4.7181396484375,5.564826965332031,5.170501708984375
6,760,5.238189697265625,4.5977783203125,5.060146331787109,5.238189697265625
7,727,5.324432373046875,5.416919708251953,4.434967041015625,5.324432373046875
8,694,5.53125,5.408164978027344,4.3160400390625,5.53125
9,661,5.8463134765625,5.33978271484375,4.181915283203125,5.8463134765625
10,628,5.97705078125,5.0777587890625,4.2115325927734375,5.97705078125
11,595,5.9124755859375,4.60443115234375,4.112518310546875,5.9124755859375
12,562,5.87359619140625,4.443380355834961,4.062957763671875,5.87359619140625
13,529,5.7884521484375,3.8358383178710938,3.970184326171875,5.7884521484375
14,496,5.779388427734375,3.909393310546875,3.9207305908203125,5.62939453125
15,463,5.752899169921875,3.813262939453125,3.9059219360351562,5.32928466796875
16,430,5.7622833251953125,3.7748947143554688,3.9025802612304688,5.12091064453125
17,397,5.80743408203125,3.739582061767578,3.969818115234375,4.952728271484375
18,364,5.7989349365234375,3.6214370727539062,3.9954681396484375,4.686775207519531
19,331,5.767204284667969,3.5463523864746094,4.0295867919921875,4.451667785644531
20,298,5.7109832763671875,3.377410888671875,4.0264892578125,4.01416015625
21,265,5.7038726806640625,3.1478729248046875,4.10711669921875,3.3114013671875
22,232,5.6478271484375,2.8082504272460938,4.103034973144531,2.484161376953125
23,199,5.677555084228516,2.575286865234375,4.056465148925781,1.845001220703125
24,166,5.6796112060546875,2.2462844848632812,4.0543212890625,1.046112060546875
25,133,5.578517913818359,2.0387420654296875,3.9958457946777344,0.6315689086914062
26,100,5.499504089355469,1.7746124267578125,3.89697265625,0.407257080078125
27,67,5.406482696533203,1.6506843566894531,3.889312744140625,0.10105514526367188
28,34,5.173423767089844,1.4364852905273438,3.7385177612304688,0.009246826171875
29,1,4.2745819091796875,0.791412353515625,3.3324737548828125,0.0
