step_idx,timestep,active,mode,scale,mean_abs_c_base,mean_abs_w_time,mean_abs_c_final,mean_abs_recon_pre_spatial,mean_abs_recon_final,mean_abs_delta_x,delta_over_x
0,958,0,injection,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,925,0,injection,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,892,0,injection,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,859,0,injection,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,826,0,injection,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,793,0,injection,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,760,0,injection,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,727,0,injection,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8,694,0,injection,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9,661,0,injection,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,628,0,injection,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,595,0,injection,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12,562,0,injection,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13,529,1,injection,5.0,0.16162109375,0.423583984375,0.1060791015625,0.0231170654296875,0.0236053466796875,0.1180419921875,0.037726279650424896
14,496,1,injection,5.0,0.1728515625,0.42041015625,0.11279296875,0.024566650390625,0.025054931640625,0.125244140625,0.03980446927373037
15,463,1,injection,5.0,0.1949462890625,0.41552734375,0.1265869140625,0.0275726318359375,0.028076171875,0.140380859375,0.04439468807904711
16,430,1,injection,5.0,0.2169189453125,0.409423828125,0.141357421875,0.030792236328125,0.031402587890625,0.156982421875,0.049400737553764416
17,397,1,injection,5.0,0.2415771484375,0.40234375,0.1556396484375,0.033935546875,0.034576416015625,0.1728515625,0.05409535452321045
18,364,1,injection,5.0,0.271728515625,0.3955078125,0.1739501953125,0.037933349609375,0.03863525390625,0.193115234375,0.060142944038910705
19,331,1,injection,5.0,0.292724609375,0.392333984375,0.1903076171875,0.04150390625,0.042266845703125,0.2113037109375,0.06544918330306503
20,298,1,injection,5.0,0.32470703125,0.387939453125,0.2100830078125,0.0457763671875,0.04656982421875,0.23291015625,0.07175090252705371
21,265,1,injection,5.0,0.355224609375,0.383056640625,0.230712890625,0.050323486328125,0.05120849609375,0.256103515625,0.07837716676626412
22,232,1,injection,5.0,0.393798828125,0.3779296875,0.2578125,0.05621337890625,0.05718994140625,0.285888671875,0.08697266785499433
23,199,1,injection,5.0,0.431396484375,0.372802734375,0.28369140625,0.061859130859375,0.06292724609375,0.314697265625,0.09511511216053796
24,166,1,injection,5.0,0.469482421875,0.36572265625,0.30810546875,0.067138671875,0.06842041015625,0.342041015625,0.10265240328250143
25,133,1,injection,5.0,0.50439453125,0.35498046875,0.33447265625,0.0728759765625,0.0743408203125,0.371826171875,0.1107475276323114
26,100,1,injection,5.0,0.5390625,0.340576171875,0.355224609375,0.07745361328125,0.0791015625,0.3955078125,0.11705202312135264
27,67,1,injection,5.0,0.5810546875,0.321044921875,0.365966796875,0.0797119140625,0.0816650390625,0.408203125,0.11997703788745039
28,34,1,injection,5.0,0.60986328125,0.287353515625,0.353759765625,0.07708740234375,0.079345703125,0.396728515625,0.11567482915714167
29,1,1,injection,5.0,0.55859375,0.1898193359375,0.212158203125,0.0462646484375,0.04815673828125,0.24072265625,0.07083333333331249
