step_idx,timestep,baseline,main,early,late
0,958,10.0628662109375,10.0628662109375,10.008949279785156,10.0628662109375
1,925,9.803306579589844,9.803306579589844,17.540771484375,9.803306579589844
2,892,8.68231201171875,8.68231201171875,51.0552978515625,8.68231201171875
3,859,8.814109802246094,8.814109802246094,46.36665344238281,8.814109802246094
4,826,9.498283386230469,9.8177490234375,52.134185791015625,9.498283386230469
5,793,10.174980163574219,8.835693359375,51.69415283203125,10.174980163574219
6,760,10.791122436523438,8.720062255859375,50.86192321777344,10.791122436523438
7,727,11.48370361328125,8.913284301757812,50.489013671875,11.48370361328125
8,694,12.05999755859375,9.197654724121094,50.901123046875,12.05999755859375
9,661,12.555572509765625,9.317283630371094,50.931640625,12.555572509765625
10,628,12.932174682617188,10.019989013671875,50.944580078125,12.932174682617188
11,595,13.743896484375,10.470863342285156,51.13067626953125,13.743896484375
12,562,14.113983154296875,11.616111755371094,50.920654296875,14.113983154296875
13,529,14.340499877929688,13.29962158203125,50.7452392578125,13.86578369140625
14,496,14.63916015625,13.550247192382812,50.30902099609375,13.90631103515625
15,463,14.90380859375,13.875411987304688,50.28387451171875,15.152053833007812
16,430,15.061019897460938,14.198043823242188,50.0845947265625,17.28857421875
17,397,15.4346923828125,14.4429931640625,49.33612060546875,19.203125
18,364,15.71490478515625,14.7572021484375,48.8416748046875,20.149169921875
19,331,15.844413757324219,14.8443603515625,48.1524658203125,20.295166015625
20,298,16.096450805664062,15.111297607421875,47.594482421875,19.7066650390625
21,265,16.200836181640625,15.208160400390625,47.11798095703125,18.92083740234375
22,232,16.341819763183594,15.11850357055664,46.2615966796875,18.576393127441406
23,199,16.477813720703125,15.060310363769531,45.090576171875,18.59503936767578
24,166,16.482154846191406,14.914840698242188,43.6767578125,18.778121948242188
25,133,16.712188720703125,15.051513671875,42.3212890625,18.857818603515625
26,100,16.64971923828125,15.352874755859375,41.53759765625,19.028854370117188
27,67,16.74010467529297,15.846694946289062,40.115234375,19.09808349609375
28,34,17.314178466796875,16.417022705078125,37.8076171875,18.45050048828125
29,1,17.6634521484375,16.534088134765625,34.652099609375,15.441619873046875
