step_idx,timestep,baseline,early,mid,late,custom
0,958,0.774566650390625,0.9730606079101562,0.774566650390625,0.774566650390625,0.9730606079101562
1,925,1.4459228515625,2.651123046875,1.4459228515625,1.4459228515625,2.651123046875
2,892,2.2158584594726562,3.44598388671875,2.2158584594726562,2.2158584594726562,3.44598388671875
3,859,4.808448791503906,3.6773681640625,4.808448791503906,4.808448791503906,3.6773681640625
4,826,5.244537353515625,5.279819488525391,5.66558837890625,5.244537353515625,6.1619873046875
5,793,4.624603271484375,4.850921630859375,3.5538330078125,4.624603271484375,3.560302734375
6,760,3.900634765625,4.343475341796875,3.3927154541015625,3.900634765625,3.860321044921875
7,727,3.1940460205078125,3.2122039794921875,3.66314697265625,3.1940460205078125,4.32940673828125
8,694,3.0600128173828125,2.3120880126953125,3.40618896484375,3.0600128173828125,5.2989349365234375
9,661,3.5126953125,2.0587158203125,3.466827392578125,3.5126953125,6.616203308105469
10,628,4.25018310546875,2.8878936767578125,3.91400146484375,4.25018310546875,7.57440185546875
11,595,4.9699249267578125,4.4986114501953125,4.293914794921875,4.9699249267578125,7.851287841796875
12,562,5.53125,5.7623291015625,4.391510009765625,5.53125,8.85791015625
13,529,5.945098876953125,6.589813232421875,4.573089599609375,6.4235992431640625,9.65032958984375
14,496,6.4493408203125,7.736419677734375,4.5450439453125,6.527313232421875,9.7637939453125
15,463,6.973884582519531,7.9915924072265625,4.29351806640625,6.69854736328125,9.949249267578125
16,430,7.39886474609375,7.9880523681640625,4.425506591796875,6.55267333984375,9.646255493164062
17,397,7.803306579589844,7.938232421875,4.48797607421875,7.08807373046875,9.717941284179688
18,364,7.9110260009765625,7.87127685546875,4.6559600830078125,7.8830718994140625,9.639083862304688
19,331,7.814849853515625,7.9548492431640625,5.0111236572265625,8.019187927246094,9.393051147460938
20,298,7.7521514892578125,7.66387939453125,5.065032958984375,8.316841125488281,9.612396240234375
21,265,7.781005859375,7.76220703125,5.358367919921875,8.447357177734375,9.854904174804688
22,232,7.664695739746094,7.7238922119140625,5.683624267578125,8.69305419921875,10.277267456054688
23,199,7.660797119140625,7.7559051513671875,5.776092529296875,9.095260620117188,10.573684692382812
24,166,7.75494384765625,8.020523071289062,6.214019775390625,9.422004699707031,11.163009643554688
25,133,7.787872314453125,8.394699096679688,6.573150634765625,9.885208129882812,11.494293212890625
26,100,7.9654998779296875,8.925155639648438,7.216156005859375,10.74273681640625,11.801315307617188
27,67,8.6544189453125,9.435134887695312,8.318901062011719,11.93939208984375,12.119659423828125
28,34,9.679046630859375,10.492904663085938,9.551422119140625,13.568832397460938,12.408180236816406
29,1,11.892562866210938,12.89617919921875,12.437744140625,18.825408935546875,13.524063110351562
