step_idx,timestep,baseline,early,mid,late,custom
0,958,8.419181823730469,7.999366760253906,8.419181823730469,8.419181823730469,7.999366760253906
1,925,10.079307556152344,10.53033447265625,10.079307556152344,10.079307556152344,10.53033447265625
2,892,9.96893310546875,11.958999633789062,9.96893310546875,9.96893310546875,11.958999633789062
3,859,10.435882568359375,11.271270751953125,10.435882568359375,10.435882568359375,11.271270751953125
4,826,10.615951538085938,9.876007080078125,11.563987731933594,10.615951538085938,10.520355224609375
5,793,10.425537109375,10.561660766601562,9.576904296875,10.425537109375,10.728790283203125
6,760,10.699127197265625,10.951637268066406,8.82763671875,10.699127197265625,10.0941162109375
7,727,11.49920654296875,11.918701171875,8.331787109375,11.49920654296875,9.50982666015625
8,694,11.995361328125,12.803482055664062,8.7164306640625,11.995361328125,8.8414306640625
9,661,12.2010498046875,13.0439453125,8.355926513671875,12.2010498046875,8.776741027832031
10,628,12.49676513671875,12.93505859375,8.6810302734375,12.49676513671875,8.4617919921875
11,595,12.944580078125,13.07177734375,9.645965576171875,12.944580078125,8.11041259765625
12,562,13.2236328125,13.490966796875,11.867385864257812,13.2236328125,8.188812255859375
13,529,13.49609375,13.722412109375,16.601280212402344,13.72607421875,8.47930908203125
14,496,13.7279052734375,14.137451171875,16.315696716308594,12.8594970703125,8.791717529296875
15,463,13.58447265625,14.1767578125,15.97027587890625,12.148712158203125,9.48663330078125
16,430,13.6982421875,14.54150390625,15.39752197265625,11.8189697265625,9.86712646484375
17,397,13.518310546875,14.992362976074219,14.870849609375,11.76629638671875,9.980781555175781
18,364,13.6160888671875,15.559486389160156,14.531547546386719,11.778564453125,10.094573974609375
19,331,13.7628173828125,15.999885559082031,13.917922973632812,11.7255859375,10.182830810546875
20,298,13.588188171386719,16.431007385253906,13.058334350585938,11.31201171875,10.28692626953125
21,265,13.751899719238281,16.455116271972656,12.707000732421875,11.03924560546875,10.369293212890625
22,232,14.166580200195312,16.702072143554688,12.562698364257812,11.2703857421875,10.3236083984375
23,199,14.543899536132812,16.890380859375,12.304244995117188,11.362777709960938,10.575790405273438
24,166,14.679771423339844,17.21070098876953,12.22412109375,10.90643310546875,10.761337280273438
25,133,14.87872314453125,17.3016357421875,11.982421875,10.262100219726562,11.026885986328125
26,100,15.11541748046875,17.2230224609375,11.56390380859375,9.246139526367188,10.875457763671875
27,67,15.334083557128906,17.257598876953125,11.19854736328125,8.370269775390625,10.956687927246094
28,34,15.190261840820312,17.4171142578125,10.207672119140625,7.254608154296875,10.940673828125
29,1,14.402587890625,16.339149475097656,9.853729248046875,5.37701416015625,10.373931884765625
