step_idx,timestep,baseline,early,mid,late,custom
0,958,0.26548004150390625,0.26548004150390625,0.26548004150390625,0.26548004150390625,0.26548004150390625
1,925,0.334808349609375,0.4465751647949219,0.334808349609375,0.334808349609375,0.4465751647949219
2,892,0.3314208984375,0.278411865234375,0.3314208984375,0.3314208984375,0.278411865234375
3,859,0.2768058776855469,0.2103118896484375,0.2768058776855469,0.2768058776855469,0.2103118896484375
4,826,0.2975807189941406,0.1902008056640625,0.2975807189941406,0.2975807189941406,0.1902008056640625
5,793,0.3654327392578125,0.18535995483398438,0.32614898681640625,0.3654327392578125,0.08326530456542969
6,760,0.39705657958984375,0.1770782470703125,0.32131385803222656,0.39705657958984375,0.04730987548828125
7,727,0.35406494140625,0.20447158813476562,0.34839630126953125,0.35406494140625,0.053981781005859375
8,694,0.30492401123046875,0.1895294189453125,0.2668952941894531,0.30492401123046875,0.04174232482910156
9,661,0.2924652099609375,0.106903076171875,0.1831817626953125,0.2924652099609375,0.05393695831298828
10,628,0.33531951904296875,0.13142013549804688,0.14778709411621094,0.33531951904296875,0.048801422119140625
11,595,0.3434295654296875,0.14689254760742188,0.13543701171875,0.3434295654296875,0.0528411865234375
12,562,0.3590087890625,0.14611434936523438,0.1057891845703125,0.3590087890625,0.072784423828125
13,529,0.3679313659667969,0.15502166748046875,0.16555023193359375,0.3679313659667969,0.07448959350585938
14,496,0.3330345153808594,0.19429779052734375,0.183441162109375,0.349517822265625,0.061862945556640625
15,463,0.3379974365234375,0.22100830078125,0.18447113037109375,0.3116455078125,0.05957794189453125
16,430,0.3232536315917969,0.238555908203125,0.2368316650390625,0.248321533203125,0.0642852783203125
17,397,0.3066825866699219,0.2611045837402344,0.20568466186523438,0.22541046142578125,0.07346725463867188
18,364,0.3233985900878906,0.24250411987304688,0.19755935668945312,0.2088623046875,0.0818939208984375
19,331,0.2804222106933594,0.24072265625,0.17641067504882812,0.207550048828125,0.11688995361328125
20,298,0.30641937255859375,0.23531723022460938,0.17578887939453125,0.23991775512695312,0.1591339111328125
21,265,0.2952079772949219,0.180938720703125,0.16431427001953125,0.2938690185546875,0.17119979858398438
22,232,0.2903022766113281,0.19427490234375,0.14155197143554688,0.26938629150390625,0.20816802978515625
23,199,0.297515869140625,0.1895599365234375,0.14181137084960938,0.2620353698730469,0.23630523681640625
24,166,0.314422607421875,0.20201873779296875,0.1571807861328125,0.28763580322265625,0.265960693359375
25,133,0.307342529296875,0.20501708984375,0.18896102905273438,0.37508392333984375,0.2734832763671875
26,100,0.3299713134765625,0.21864700317382812,0.2115936279296875,0.4780731201171875,0.31864166259765625
27,67,0.3397979736328125,0.19451141357421875,0.2511177062988281,0.47182464599609375,0.3519744873046875
28,34,0.3419075012207031,0.21419906616210938,0.2332916259765625,0.37456512451171875,0.34050750732421875
29,1,0.3050994873046875,0.22265625,0.20732879638671875,0.16703414916992188,0.3628959655761719
