step_idx,timestep,active,mode,scale,mean_abs_c_base,mean_abs_w_time,mean_abs_c_final,mean_abs_recon_pre_spatial,mean_abs_recon_final,mean_abs_delta_x,delta_over_x,active_feature_ids_time,active_feature_ids_final,top_feature_ids_final,top_feature_scores_final
0,958,1,injection,10.0,0.01348876953125,0.049957275390625,0.0024471282958984375,0.0005249977111816406,0.0005421638488769531,0.005420684814453125,0.0014088277284260296,366 677 304 999 2091 2932 3940 4589 1007,366 3940 1007,366 1007 3940 304 677,0.0201416 0.00410461 0.000230312 0 0
1,925,1,injection,10.0,0.133056640625,0.09515380859375,0.034881591796875,0.007457733154296875,0.007720947265625,0.07720947265625,0.01911569148935697,366 677 304 2766 999 2091 2932 3940 4589 1007,366 2932 1007,366 1007 2932 304 677,0.314941 0.0316772 0.00208282 0 0
2,892,1,injection,10.0,0.1263427734375,0.173095703125,0.02874755859375,0.00614166259765625,0.0063934326171875,0.06396484375,0.01499542124541773,366 677 304 2766 999 2091 2932 3940 4589 1007,366 677 304 999 2932 3940 4589 1007,366 677 1007 304 2932,0.163452 0.0355225 0.0351868 0.0211182 0.0147171
3,859,1,injection,10.0,0.180908203125,0.2164306640625,0.054229736328125,0.01171875,0.0121612548828125,0.12158203125,0.0274229074889806,366 677 304 2766 999 2091 2932 3940 4589 1007,366 677 304 999 2932 4589 1007,366 1007 999 2932 304,0.292969 0.0791016 0.0757446 0.0686035 0.0201263
4,826,1,injection,10.0,0.478515625,0.2496337890625,0.161376953125,0.0338134765625,0.034332275390625,0.343505859375,0.07522455089818712,366 677 304 2766 999 2091 2932 3940 4589 1007,366 304 999 2932 3940 4589 1007,366 999 1007 2932 304,0.859863 0.272461 0.241455 0.138062 0.0667725
5,793,1,injection,10.0,0.47412109375,0.281982421875,0.2060546875,0.0428466796875,0.0430908203125,0.4306640625,0.09351145038165909,366 677 304 2766 999 2091 2932 3940 4589 1007,366 304 2766 999 2932 4589 1007,366 999 1007 2932 304,1.27246 0.378906 0.172607 0.137817 0.0706787
6,760,1,injection,10.0,0.494384765625,0.309814453125,0.2467041015625,0.050689697265625,0.050750732421875,0.5078125,0.10924369747896809,366 677 304 2766 999 2091 2932 3940 4589 1007,366 304 2766 999 2091 2932 3940 4589 1007,366 999 2932 1007 304,1.66113 0.362305 0.157593 0.133911 0.0906982
7,727,1,injection,10.0,0.4541015625,0.327880859375,0.247314453125,0.051300048828125,0.0513916015625,0.513671875,0.11031879194628504,366 677 304 2766 999 2091 2932 3940 4589 1007,366 304 2766 999 2091 2932 3940 4589 1007,366 999 1007 2932 304,1.60742 0.451172 0.145508 0.112122 0.0783081
8,694,1,injection,10.0,0.413330078125,0.336669921875,0.225830078125,0.04693603515625,0.047088623046875,0.470947265625,0.10105825649620631,366 677 304 2766 999 2091 2932 3940 4589 1007,366 304 2766 999 2091 2932 3940 4589 1007,366 999 1007 2932 304,1.45312 0.385986 0.123962 0.117004 0.0800171
9,661,1,injection,10.0,0.399658203125,0.34423828125,0.21484375,0.04461669921875,0.0447998046875,0.447998046875,0.0962951301427165,366 677 304 2766 999 2091 2932 3940 4589 1007,366 304 2766 999 2932 3940 4589 1007,366 999 2932 1007 304,1.31738 0.380127 0.122131 0.113037 0.108215
