rank,feature_id,score
1,7664,-0.9618076086044312
2,5508,-0.9277837872505188
3,4333,-0.8235815167427063
4,1353,-0.8167262077331543
5,6356,-0.7922854423522949
6,6875,-0.7527481913566589
7,5361,-0.7489916086196899
8,7852,-0.7394714951515198
9,9072,-0.7260392904281616
10,5849,-0.7016932368278503
11,10216,-0.6655299067497253
12,6812,-0.6647511720657349
13,4372,-0.6622366309165955
14,4243,-0.6596558690071106
15,8986,-0.6373805999755859
16,3134,-0.6349375247955322
17,1043,-0.6140004396438599
18,3372,-0.6135126352310181
19,6987,-0.6080837249755859
20,766,-0.6072083711624146
