rank,feature_id,score
1,4275,0.0016101062064990401
2,3789,0.001338754314929247
3,8286,0.0012836348032578826
4,2958,0.0012570734834298491
5,2074,0.0011213594116270542
6,5876,0.0010611063335090876
7,8538,0.0010442931670695543
8,7167,0.0010041436180472374
9,10209,0.0009843430016189814
10,3502,0.0009807910537347198
11,7983,0.0009635593742132187
12,8546,0.0009131907718256116
13,10118,0.0008988102781586349
14,6198,0.0008963012369349599
15,1081,0.0008938141399994493
16,4676,0.000842337787616998
17,8516,0.000832533638458699
18,8251,0.0007689153426326811
19,5108,0.000726793659850955
20,1388,0.0007223733700811863
