rank,feature_id,frequency_score,active_ratio,mean_activation,std_activation,blacklisted
49,9068,1.0,1.0,0.6917086839675903,0.4690631031990051,1
50,8640,1.0,1.0,0.6856639981269836,0.43778151273727417,1
51,2502,1.0,1.0,0.674625039100647,0.39685294032096863,1
52,4153,1.0,1.0,0.670188844203949,0.2943609654903412,1
53,3862,1.0,1.0,0.664514422416687,0.413173109292984,1
54,2588,1.0,1.0,0.6612827181816101,0.6091356873512268,1
55,3216,1.0,1.0,0.6524945497512817,0.3733813464641571,1
56,927,1.0,1.0,0.6496148705482483,0.5235869288444519,1
57,4659,1.0,1.0,0.6358808279037476,0.4518771171569824,1
58,8972,1.0,1.0,0.6358756422996521,0.3508800268173218,1
59,264,1.0,1.0,0.623115062713623,0.454858660697937,1
60,7305,1.0,1.0,0.6070624589920044,0.32080596685409546,1
61,1413,1.0,1.0,0.5805412530899048,0.3721311092376709,1
62,9371,1.0,1.0,0.5801655650138855,0.3935808837413788,1
63,9843,1.0,1.0,0.5440182089805603,0.3244289755821228,1
64,7293,1.0,1.0,0.45767804980278015,0.2703166902065277,1
65,7916,1.0,1.0,0.4565153419971466,0.29433345794677734,1
66,176,1.0,1.0,0.45480623841285706,0.3010455369949341,1
67,1169,1.0,1.0,0.42993414402008057,0.46204322576522827,1
68,4608,1.0,1.0,0.4171668291091919,0.2954034209251404,1
69,2575,1.0,1.0,0.4120590388774872,0.34689438343048096,1
70,9201,1.0,1.0,0.3603534996509552,0.27147385478019714,1
71,8918,1.0,1.0,0.28684231638908386,0.2916150689125061,1
72,4983,1.0,1.0,0.20086431503295898,0.0837668776512146,1
73,1324,1.0,1.0,0.0907963290810585,0.04674306884407997,1
74,1495,0.9990000128746033,0.9990000128746033,1.4772863388061523,0.8483826518058777,1
75,6633,0.9990000128746033,0.9990000128746033,1.3167370557785034,0.63700270652771,1
76,6374,0.9990000128746033,0.9990000128746033,1.2203128337860107,0.6697941422462463,1
77,8857,0.9990000128746033,0.9990000128746033,1.050339937210083,0.7619593143463135,1
78,2178,0.9990000128746033,0.9990000128746033,1.0029902458190918,0.5427274107933044,1
79,3288,0.9990000128746033,0.9990000128746033,0.9499270915985107,0.541245698928833,1
