rank,feature_id,score
1,2977,0.0016740744467824697
2,3440,0.0009910569060593843
3,8441,0.0007737040286883712
4,3971,0.0006127542001195252
5,680,0.0005844831466674805
6,9321,0.0005467176670208573
7,2449,0.0005180604639463127
8,1833,0.0004812071565538645
9,4466,0.0003912546089850366
10,1894,0.00037128181429579854
