rank,feature_id,score
1,2766,0.003604339435696602
2,4009,0.002727670129388571
3,3866,0.0023706036154180765
4,3044,0.0018571114633232355
5,2091,0.0017778889741748571
6,1546,0.001718060695566237
7,1030,0.0015484748873859644
8,1711,0.00144372193608433
9,2717,0.001292901230044663
10,4601,0.0011869384907186031
11,4611,0.0011376452166587114
12,3803,0.0010798417497426271
13,3010,0.0010537859052419662
14,2932,0.0009543286869302392
15,4332,0.000888110778760165
16,765,0.0008251393446698785
17,1650,0.0008091459749266505
18,3186,0.0007849585963413119
19,4338,0.0007785906782373786
20,1603,0.0007689503254368901
21,2122,0.0007609712774865329
22,3257,0.0007425412768498063
23,535,0.0007305049803107977
24,3235,0.0006960664177313447
25,3611,0.0006577171734534204
26,3690,0.0006514891283586621
27,1508,0.00064371048938483
28,304,0.0006349038449116051
29,3128,0.000620502803940326
30,3250,0.0006077810539864004
31,970,0.0005747935501858592
32,639,0.0005537791876122355
33,1797,0.0005433153710328043
34,3820,0.0005401081871241331
35,4527,0.0005397681961767375
36,2991,0.0005211486131884158
37,4906,0.0005194579134695232
38,999,0.0005093844956718385
39,2875,0.000504715833812952
40,4046,0.0005046842852607369
41,5087,0.0005018672090955079
42,4045,0.0005002882098779082
43,4943,0.0004962993552908301
44,2457,0.000486982666188851
45,1296,0.00047314533730968833
46,1730,0.0004713850503321737
47,3251,0.000463598727947101
48,2504,0.0004630809708032757
49,534,0.00045799690997228026
50,4106,0.0004570328746922314
