rank,feature_id,score
1,1537,0.012745221145451069
2,4942,0.008810708299279213
3,3947,0.006800240837037563
4,3587,0.006247091572731733
5,4807,0.006002076901495457
6,1549,0.0034332959912717342
7,3440,0.0033674028236418962
8,1332,0.0032058320939540863
9,973,0.0031245313584804535
10,3509,0.0030300463549792767
11,1171,0.0030223107896745205
12,3015,0.0029455642215907574
13,131,0.0027940720319747925
14,4000,0.002721251454204321
15,2704,0.0026537112426012754
16,1802,0.002582223154604435
17,2337,0.0025792336091399193
18,3493,0.0024131115060299635
19,4738,0.0022671569604426622
20,4119,0.0022534169256687164
21,3041,0.0022077057510614395
22,609,0.00219821953214705
23,476,0.0021623147185891867
24,3179,0.0021601375192403793
25,2467,0.0021543826442211866
26,4793,0.002147604711353779
27,1969,0.0020598755218088627
28,4594,0.002053782343864441
29,766,0.0020446819253265858
30,1088,0.0020035123452544212
31,4785,0.002000256907194853
32,3229,0.0019996557384729385
33,1990,0.0018845892045646906
34,1234,0.0017844721442088485
35,4005,0.0017767066601663828
36,1636,0.0017740728799253702
37,221,0.001759944250807166
38,1240,0.0017244555056095123
39,631,0.0016458726022392511
40,4162,0.0016365343471989036
41,5015,0.0016058494802564383
42,2622,0.0015668617561459541
43,1392,0.0015623008366674185
44,894,0.0015251057920977473
45,4354,0.001524211373180151
46,1599,0.0015073081012815237
47,3744,0.0014541533309966326
48,2179,0.0014349581906571984
49,4623,0.001421653782017529
50,4285,0.001417796709574759
