rank,feature_id,score
1,3323,0.00586878415197134
2,3865,0.0029231987427920103
3,366,0.0026510036550462246
4,473,0.0022624123375862837
5,3690,0.0022616402711719275
6,2928,0.0018240399658679962
7,4827,0.0017337100580334663
8,2298,0.0015667651314288378
9,3712,0.0013734814710915089
10,1102,0.0012771931942552328
11,1813,0.0012745445128530264
12,2989,0.0012594056315720081
13,3150,0.0012026575859636068
14,2766,0.0012025759788230062
15,477,0.001201979466713965
16,2076,0.0012016664259135723
17,699,0.0011658698786050081
18,3101,0.001156987389549613
19,2139,0.0011204744223505259
20,1553,0.001101402216590941
21,997,0.0010564870899543166
22,4009,0.001052861218340695
23,1649,0.0010413245763629675
24,1313,0.0010138163343071938
25,639,0.0009982167975977063
26,1620,0.0009823243599385023
27,4046,0.0009803755674511194
28,1603,0.0009693080792203546
29,1723,0.0009604889783076942
30,2466,0.0009456534753553569
31,4840,0.0009300090605393052
32,2630,0.0008857009815983474
33,2495,0.0008657269063405693
34,3162,0.0008590745856054127
35,1546,0.0008489227620884776
36,369,0.0008048637537285686
37,4330,0.0008032325422391295
38,460,0.000795115833170712
39,1438,0.0007883020443841815
40,2437,0.000783159863203764
41,4436,0.0007784048211760819
42,2963,0.0007678259280510247
43,2394,0.0007394673302769661
44,392,0.0007378141162917018
45,1765,0.0007208838360384107
46,1506,0.0007197231752797961
47,1203,0.0007148851873353124
48,3893,0.0007071733707562089
49,4589,0.0006967532099224627
50,1730,0.0006960378377698362
