rank,feature_id,score
1,4033,31463.62109375
2,1943,16132.515625
3,6294,15046.447265625
4,9685,10180.6748046875
5,3983,9104.537109375
6,6915,7712.17333984375
7,4137,7015.70849609375
8,6388,6538.365234375
9,3728,6280.1357421875
10,9451,6252.2138671875
