rank,feature_id,score
1,4044,45543.109375
2,2367,34337.6171875
3,9611,33870.125
4,9712,33826.51171875
5,8770,33318.671875
6,239,31200.15625
7,10198,28369.95703125
8,2151,23935.78125
9,9335,21245.57421875
10,4295,21018.22265625
