rank,feature_id,score
1,4362,-0.0005342304357327521
2,7165,-0.000496301450766623
3,2746,-0.00047558118239976466
4,6084,-0.0002507543540559709
5,3627,-0.00019203065312467515
6,1366,-0.00017865168047137558
7,3230,-0.00016246629820670933
8,5942,-0.00015776183863636106
9,5196,-0.0001552586763864383
10,6021,-0.00013580646191257983
