feature_id,active_ratio,mean_activation,std_activation
0,0.0010000000474974513,1.3710022358282004e-05,0.00043333214125595987
1,0.00800000037997961,0.00022953032748773694,0.004090932663530111
2,0.0,0.0,0.0
3,0.968999981880188,0.28434818983078003,0.2864822745323181
4,0.007000000216066837,0.00019168091239407659,0.002427183324471116
5,0.0,0.0,0.0
6,0.27000001072883606,0.02916109375655651,0.10813215374946594
7,0.0010000000474974513,2.9586792152258568e-05,0.0009351485641673207
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.004000000189989805,4.448699837666936e-05,0.000714080932084471
12,0.0,0.0,0.0
13,0.014999999664723873,0.0002072677598334849,0.0017044704873114824
14,0.0,0.0,0.0
15,0.006000000052154064,8.078003156697378e-05,0.0010955154430121183
16,0.9570000171661377,0.24963434040546417,0.29974961280822754
17,0.0,0.0,0.0
18,0.6420000195503235,0.057250771671533585,0.12198980897665024
19,0.0,0.0,0.0
20,0.0010000000474974513,1.0131835551874246e-05,0.0003202365478500724
21,0.0,0.0,0.0
22,0.0010000000474974513,1.0375976671639364e-05,0.00032795307924970984
23,0.0,0.0,0.0
24,0.007000000216066837,0.00013468932593241334,0.0019087290856987238
25,0.0,0.0,0.0
26,0.4869999885559082,0.03841381147503853,0.1029960960149765
27,0.0010000000474974513,2.4398803361691535e-05,0.0007711720536462963
28,0.0,0.0,0.0
29,0.003000000026077032,3.4385680919513106e-05,0.0006275466876104474
30,0.0,0.0,0.0
31,0.8989999890327454,0.1756434142589569,0.21782426536083221
32,0.0,0.0,0.0
33,0.006000000052154064,7.997894135769457e-05,0.0010346653871238232
34,0.0,0.0,0.0
35,0.11699999868869781,0.005996108986437321,0.04317740723490715
36,0.0,0.0,0.0
37,0.004000000189989805,0.00010911560093518347,0.0017904738197103143
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0010000000474974513,1.0498047231521923e-05,0.00033181137405335903
43,0.0,0.0,0.0
44,0.0020000000949949026,2.673339804459829e-05,0.0005971851060166955
45,0.9259999990463257,0.22279781103134155,0.31578338146209717
46,0.0,0.0,0.0
47,0.004000000189989805,0.00010253143409499899,0.0018446464091539383
48,0.0,0.0,0.0
49,0.008999999612569809,0.00020462798420339823,0.0026287792716175318
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.004000000189989805,5.036926449974999e-05,0.0008020215900614858
53,0.0020000000949949026,2.6679992515710182e-05,0.0005966502940282226
54,0.017000000923871994,0.00031782532460056245,0.0028301721904426813
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.004000000189989805,4.99496454722248e-05,0.0007951899315230548
59,0.0,0.0,0.0
60,0.41600000858306885,0.0221644826233387,0.059024225920438766
61,0.0,0.0,0.0
62,0.014000000432133675,0.00024230194685515016,0.002294211881235242
63,0.03400000184774399,0.0006717987125739455,0.004067182540893555
64,0.0,0.0,0.0
65,0.008999999612569809,0.00011952972272410989,0.0012636957690119743
66,0.9700000286102295,0.20714008808135986,0.2046680599451065
67,0.0010000000474974513,1.5655517927370965e-05,0.0004948233254253864
68,0.0020000000949949026,3.059387381654233e-05,0.0007008262327872217
69,0.014999999664723873,0.0005228728987276554,0.007995453663170338
70,0.0010000000474974513,1.2489318578445818e-05,0.0003947493969462812
71,0.0,0.0,0.0
72,0.017999999225139618,0.0003863525344058871,0.0032751578837633133
73,0.0,0.0,0.0
74,0.0020000000949949026,6.318664236459881e-05,0.0015380854019895196
75,0.0,0.0,0.0
76,0.0020000000949949026,2.3345946829067543e-05,0.0005223337793722749
77,0.0,0.0,0.0
78,0.0,0.0,0.0
