rank,feature_id,score
1,2038,-0.0036736191250383854
2,3697,-0.003575460286810994
3,244,-0.0033405087888240814
4,1642,-0.0031573367305099964
5,2095,-0.0029172501526772976
6,3101,-0.0027830819599330425
7,4406,-0.002617791062220931
8,1985,-0.0024735776241868734
9,336,-0.0024458186235278845
10,127,-0.0022839654702693224
11,2971,-0.002271153498440981
12,1950,-0.002264217007905245
13,1856,-0.0021480987779796124
14,2527,-0.0020247497595846653
15,4382,-0.0019946680404245853
16,2080,-0.001965146977454424
17,4633,-0.0019587604328989983
18,884,-0.0019587520509958267
19,1442,-0.0018704155227169394
20,2623,-0.00186940748244524
21,3234,-0.0018316935747861862
22,2840,-0.0017843295354396105
23,540,-0.0017303122440353036
24,4816,-0.0017212260281667113
25,1882,-0.0016810887027531862
26,4694,-0.0016794981202110648
27,2797,-0.0016727106412872672
28,584,-0.0016300041461363435
29,785,-0.0016161063686013222
30,5047,-0.0015738429501652718
31,3846,-0.0015321543905884027
32,4907,-0.0015163595089688897
33,2343,-0.0015057518612593412
34,1906,-0.0014634864637628198
35,4426,-0.0014634496765211225
36,572,-0.0014615654945373535
37,1604,-0.0014355548191815615
38,1709,-0.0014252748806029558
39,4939,-0.0014227034989744425
40,248,-0.0013908350374549627
41,1260,-0.0013834078563377261
42,425,-0.0013834077399224043
43,3579,-0.0013562331441789865
44,657,-0.0013216376537457108
45,550,-0.0013107561971992254
46,3554,-0.00128454330842942
47,2742,-0.0012420446146279573
48,527,-0.0012415189994499087
49,1641,-0.001233642571605742
50,3405,-0.0012176879681646824
