step_idx,timestep,feature_id,score_mode,primary_score,taris_score,saeuron_score,energy_pos,energy_neg,pos_mu_raw,neg_mu_raw,neg_sigma_raw,diff_raw,saeuron_term_raw,pos_mu_norm,neg_mu_norm,diff
0,981,4482,taris,0.0009951830143108964,0.0009951830143108964,0.5269221067428589,115.91023354394531,116.06874184472656,0.10106047987937927,0.080291748046875,0.04742124676704407,0.020768731832504272,0.4379533499230457,0.0008718857411417775,0.0006917603031683328,0.00018012543797344468
0,981,655,taris,0.0009841315913945436,0.0009841315913945436,0.6354209184646606,115.91023354394531,116.06874184472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,981,9832,taris,0.0008691627299413085,0.0008691627299413085,0.6923612356185913,115.91023354394531,116.06874184472656,0.04520568624138832,0.02521514892578125,0.018740195780992508,0.01999053731560707,1.06666285061072,0.0003900059973932275,0.00021724323469891104,0.00017276276269431645
0,981,1458,taris,0.000764323107432574,0.000764323107432574,0.5556358695030212,115.91023354394531,116.06874184472656,0.17561644315719604,0.13596343994140625,0.06634127348661423,0.039653003215789795,0.5977034118945368,0.0015151073187218986,0.0011714044434400284,0.0003437028752818702
0,981,9062,taris,0.0005803612293675542,0.0005803612293675542,0.38119569420814514,115.91023354394531,116.06874184472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,981,3346,taris,0.0005467230221256614,0.0005467230221256614,1.1995551586151123,115.91023354394531,116.06874184472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,981,4785,taris,0.0005368166603147984,0.0005368166603147984,0.44311967492103577,115.91023354394531,116.06874184472656,0.003349685575813055,0.00125885009765625,0.0037844032049179077,0.002090835478156805,0.5523415512092451,2.88989632183174e-05,1.0845728812502367e-05,1.8053234405815035e-05
0,981,6876,taris,0.00047097602509893477,0.00047097602509893477,0.5312264561653137,115.91023354394531,116.06874184472656,0.006038665305823088,0.016641616821289062,0.015016763471066952,-0.010602951515465975,-0.7060273346223289,5.209777533174959e-05,0.00014337724831679264,-9.127947298504305e-05
0,981,5901,taris,0.0004258214612491429,0.0004258214612491429,0.5570310950279236,115.91023354394531,116.06874184472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,981,7357,taris,0.00040425261249765754,0.00040425261249765754,1.4542351961135864,115.91023354394531,116.06874184472656,0.022249601781368256,0.00296096783131361,0.00749953044578433,0.019288633950054646,2.571635978212156,0.0001919554564000832,2.551046719602344e-05,0.00016644498920405975
1,961,4482,taris,0.0009951830143108964,0.0009951830143108964,0.5269221067428589,119.58974556787109,116.31435494287109,0.11733513325452805,0.05975646898150444,0.06234651431441307,0.057578664273023605,0.9235117856128061,0.000981147110041609,0.0005137497345951358,0.0004673973754464732
1,961,655,taris,0.0009841315913945436,0.0009841315913945436,0.6354209184646606,119.58974556787109,116.31435494287109,0.0,0.0004722595331259072,0.002058531390503049,-0.0004722595331259072,-0.22930436278058178,0.0,4.060199907035223e-06,-4.060199907035223e-06
1,961,9832,taris,0.0008691627299413085,0.0008691627299413085,0.6923612356185913,119.58974556787109,116.31435494287109,0.10685577243566513,0.03579559177160263,0.029090093448758125,0.0710601806640625,2.4426782303398085,0.0008935195231686565,0.0003077487021200778,0.0005857708210485787
1,961,1458,taris,0.000764323107432574,0.000764323107432574,0.5556358695030212,119.58974556787109,116.31435494287109,0.23639219999313354,0.1402481198310852,0.08051341027021408,0.09614408016204834,1.1941226401507454,0.0019766928917745144,0.0012057679372418772,0.0007709249545326373
1,961,9062,taris,0.0005803612293675542,0.0005803612293675542,0.38119569420814514,119.58974556787109,116.31435494287109,0.0007312773959711194,0.0,0.0,0.0007312773959711194,731.2773959711194,6.11488378454736e-06,0.0,6.11488378454736e-06
1,961,3346,taris,0.0005467230221256614,0.0005467230221256614,1.1995551586151123,119.58974556787109,116.31435494287109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,961,4785,taris,0.0005368166603147984,0.0005368166603147984,0.44311967492103577,119.58974556787109,116.31435494287109,0.022976303473114967,0.007998275570571423,0.011638596653938293,0.014978027902543545,1.2868167469940364,0.00019212603358266335,6.876430320659778e-05,0.00012336173037606556
1,961,6876,taris,0.00047097602509893477,0.00047097602509893477,0.5312264561653137,119.58974556787109,116.31435494287109,0.020063018426299095,0.00936813373118639,0.012637217529118061,0.010694884695112705,0.8462336298985219,0.00016776537428882376,8.054150956507164e-05,8.722386472375212e-05
1,961,5901,taris,0.0004258214612491429,0.0004258214612491429,0.5570310950279236,119.58974556787109,116.31435494287109,0.002791594946756959,0.0,0.0,0.002791594946756959,2791.594946756959,2.334309629559867e-05,0.0,2.334309629559867e-05
1,961,7357,taris,0.00040425261249765754,0.00040425261249765754,1.4542351961135864,119.58974556787109,116.31435494287109,0.0423378050327301,0.003359222551807761,0.008282783441245556,0.03897858248092234,4.705408193899078,0.00035402537928055054,2.8880550070175564e-05,0.000325144829210375
2,941,4482,taris,0.0009951830143108964,0.0009951830143108964,0.5269221067428589,124.99493508203125,122.06001381738281,0.20849530398845673,0.06800156086683273,0.0816655382514,0.140493743121624,1.720334253536399,0.0016680300193893949,0.000557115788701873,0.0011109142306875218
2,941,655,taris,0.0009841315913945436,0.0009841315913945436,0.6354209184646606,124.99493508203125,122.06001381738281,0.007987977005541325,0.0007339477306231856,0.0031992041040211916,0.007254029274918139,2.2667395700802784,6.390640548994247e-05,6.013007107481276e-06,5.789339838246119e-05
2,941,9832,taris,0.0008691627299413085,0.0008691627299413085,0.6923612356185913,124.99493508203125,122.06001381738281,0.217091366648674,0.059339143335819244,0.05952046439051628,0.15775222331285477,2.6503417704553294,0.0017368013072385855,0.0004861472769010013,0.0012506540303375844
2,941,1458,taris,0.000764323107432574,0.000764323107432574,0.5556358695030212,124.99493508203125,122.06001381738281,0.3405151069164276,0.16820335388183594,0.12970246374607086,0.17231175303459167,1.3285054080894703,0.0027242312393934644,0.0013780381356788096,0.0013461931037146548
2,941,9062,taris,0.0005803612293675542,0.0005803612293675542,0.38119569420814514,124.99493508203125,122.06001381738281,0.0070037841796875,0.0,0.0,0.0070037841796875,7003.7841796875,5.6032543839405016e-05,0.0,5.6032543839405016e-05
2,941,3346,taris,0.0005467230221256614,0.0005467230221256614,1.1995551586151123,124.99493508203125,122.06001381738281,0.005357743240892887,0.0,0.0,0.005357743240892887,5357.743240892887,4.2863682735438245e-05,0.0,4.2863682735438245e-05
2,941,4785,taris,0.0005368166603147984,0.0005368166603147984,0.44311967492103577,124.99493508203125,122.06001381738281,0.0773441269993782,0.02775268629193306,0.046982213854789734,0.049591440707445145,1.0555140152973914,0.0006187780884770977,0.00022736918851618828,0.0003914088999609094
2,941,6876,taris,0.00047097602509893477,0.00047097602509893477,0.5312264561653137,124.99493508203125,122.06001381738281,0.024250797927379608,0.013296891003847122,0.019869918003678322,0.010953906923532486,0.5512531892841991,0.00019401424474891225,0.00010893732179762776,8.507692295128449e-05
2,941,5901,taris,0.0004258214612491429,0.0004258214612491429,0.5570310950279236,124.99493508203125,122.06001381738281,0.00961990375071764,0.0,0.0,0.00961990375071764,9619.90375071764,7.696234846959457e-05,0.0,7.696234846959457e-05
2,941,7357,taris,0.00040425261249765754,0.00040425261249765754,1.4542351961135864,124.99493508203125,122.06001381738281,0.066217802464962,0.004129791632294655,0.009910291992127895,0.06208801083266735,6.264371071095589,0.0005297638854046751,3.383410752741143e-05,0.0004959297778772637
3,921,4482,taris,0.0009951830143108964,0.0009951830143108964,0.5269221067428589,129.21885781152343,126.4757090078125,0.2652488946914673,0.07834320515394211,0.10639864951372147,0.18690568953752518,1.7566382069089572,0.00205271041072314,0.0006194328204881049,0.001433277590235035
3,921,655,taris,0.0009841315913945436,0.0009841315913945436,0.6354209184646606,129.21885781152343,126.4757090078125,0.013790130615234375,0.0006050110096111894,0.002637181431055069,0.013185119605623186,4.997806235164863,0.0001067191805343802,4.7836142952463495e-06,0.00010193556623913385
3,921,9832,taris,0.0008691627299413085,0.0008691627299413085,0.6923612356185913,129.21885781152343,126.4757090078125,0.2665477991104126,0.08219604194164276,0.09976604580879211,0.18435175716876984,1.8478221508341341,0.00206276238332949,0.0006498958779236055,0.0014128665054058847
3,921,1458,taris,0.000764323107432574,0.000764323107432574,0.5556358695030212,129.21885781152343,126.4757090078125,0.39609411358833313,0.196197509765625,0.1803475022315979,0.19989660382270813,1.108390706599865,0.0030652965077749695,0.0015512663364749806,0.001514030171299989
3,921,9062,taris,0.0005803612293675542,0.0005803612293675542,0.38119569420814514,129.21885781152343,126.4757090078125,0.010792923159897327,0.0,0.0,0.010792923159897327,10792.923159897327,8.352436589123634e-05,0.0,8.352436589123634e-05
3,921,3346,taris,0.0005467230221256614,0.0005467230221256614,1.1995551586151123,129.21885781152343,126.4757090078125,0.00775680597871542,0.0017761228373274207,0.007741940673440695,0.005980683141387999,0.772404619074834,6.002843632954389e-05,1.4043193363064747e-05,4.5985242966479145e-05
3,921,4785,taris,0.0005368166603147984,0.0005368166603147984,0.44311967492103577,129.21885781152343,126.4757090078125,0.13503417372703552,0.03483085334300995,0.06344364583492279,0.10020332038402557,1.5793818227742262,0.0010450036164535226,0.0002753955966426598,0.0007696080198108628
3,921,6876,taris,0.00047097602509893477,0.00047097602509893477,0.5312264561653137,129.21885781152343,126.4757090078125,0.034606173634529114,0.01311035081744194,0.02067500725388527,0.021495822817087173,1.0396505743655051,0.00026781055196297375,0.00010365904188473143,0.0001641515100782423
3,921,5901,taris,0.0004258214612491429,0.0004258214612491429,0.5570310950279236,129.21885781152343,126.4757090078125,0.013866424560546875,0.0016002655029296875,0.004906819202005863,0.012266159057617188,2.499309479983271,0.0001073096047697018,1.265274980850938e-05,9.465685496119243e-05
3,921,7357,taris,0.00040425261249765754,0.00040425261249765754,1.4542351961135864,129.21885781152343,126.4757090078125,0.08243140578269958,0.008086394518613815,0.009322183206677437,0.07434501126408577,7.974208981631778,0.0006379208668051587,6.39363446313182e-05,0.0005739845221738406
4,901,4482,taris,0.0009951830143108964,0.0009951830143108964,0.5269221067428589,133.69110207421875,130.41063027246093,0.30588075518608093,0.11139221489429474,0.15529797971248627,0.1944885402917862,1.2523491181452304,0.00228796644234611,0.0008541651448318907,0.0014338012975142194
4,901,655,taris,0.0009841315913945436,0.0009841315913945436,0.6354209184646606,133.69110207421875,130.41063027246093,0.017615128308534622,0.0006172179128043354,0.0026903909165412188,0.016997910395730287,6.315660163397881,0.00013175991547108025,4.732880375739388e-06,0.00012702703509534085
4,901,9832,taris,0.0008691627299413085,0.0008691627299413085,0.6923612356185913,133.69110207421875,130.41063027246093,0.3109481930732727,0.09889756143093109,0.13054634630680084,0.2120506316423416,1.624319740241973,0.002325870519794575,0.0007583550606596177,0.0015675154591349573
4,901,1458,taris,0.000764323107432574,0.000764323107432574,0.5556358695030212,133.69110207421875,130.41063027246093,0.4341976046562195,0.19996795058250427,0.20529383420944214,0.2342296540737152,1.1409427566733301,0.003247767412487738,0.00153337155233987,0.001714395860147868
4,901,9062,taris,0.0005803612293675542,0.0005803612293675542,0.38119569420814514,133.69110207421875,130.41063027246093,0.016269301995635033,0.0,0.0,0.016269301995635033,16269.301995635033,0.00012169322971549081,0.0,0.00012169322971549081
4,901,3346,taris,0.0005467230221256614,0.0005467230221256614,1.1995551586151123,133.69110207421875,130.41063027246093,0.018859101459383965,0.0024871828500181437,0.00792594812810421,0.01637191860936582,2.0653495323529123,0.00014106474676911794,1.9071933360200676e-05,0.00012199281340891727
4,901,4785,taris,0.0005368166603147984,0.0005368166603147984,0.44311967492103577,133.69110207421875,130.41063027246093,0.1697971373796463,0.06696243584156036,0.0773010328412056,0.10283470153808594,1.3302975065265066,0.0012700705936688535,0.0005134737536476806,0.000756596840021173
4,901,6876,taris,0.00047097602509893477,0.00047097602509893477,0.5312264561653137,133.69110207421875,130.41063027246093,0.05703582987189293,0.014238739386200905,0.0216763187199831,0.042797090485692024,1.974279708598822,0.0004266239786117511,0.00010918388597963649,0.0003174400926321146
4,901,5901,taris,0.0004258214612491429,0.0004258214612491429,0.5570310950279236,133.69110207421875,130.41063027246093,0.016027068719267845,0.001822662423364818,0.005514737218618393,0.014204406295903027,2.575250729486531,0.00011988134191885412,1.3976333214223513e-05,0.00010590500870463061
4,901,7357,taris,0.00040425261249765754,0.00040425261249765754,1.4542351961135864,133.69110207421875,130.41063027246093,0.09317551553249359,0.011163330636918545,0.014741811901330948,0.08201218489557505,5.562859069521953,0.0006969462745603452,8.560138551278765e-05,0.0006113448890475576
