step_idx,timestep,baseline,early,mid,late,custom
0,958,10.763916015625,6.2809295654296875,10.763916015625,10.763916015625,6.2809295654296875
1,925,9.55218505859375,5.9215240478515625,9.55218505859375,9.55218505859375,5.9215240478515625
2,892,9.180778503417969,5.44000244140625,9.180778503417969,9.180778503417969,5.44000244140625
3,859,12.03045654296875,7.0930328369140625,12.03045654296875,12.03045654296875,7.0930328369140625
4,826,14.845458984375,13.534843444824219,9.950019836425781,14.845458984375,10.569595336914062
5,793,14.5841064453125,13.155380249023438,11.312767028808594,14.5841064453125,12.670135498046875
6,760,14.5247802734375,12.90185546875,12.997154235839844,14.5247802734375,11.475502014160156
7,727,14.4488525390625,12.174072265625,13.808349609375,14.4488525390625,10.238006591796875
8,694,14.4576416015625,12.151741027832031,12.621063232421875,14.4576416015625,9.37841796875
9,661,13.72674560546875,12.0499267578125,12.37896728515625,13.72674560546875,8.54498291015625
10,628,12.98675537109375,11.780708312988281,12.203193664550781,12.98675537109375,8.469482421875
11,595,12.413330078125,11.564987182617188,12.164558410644531,12.413330078125,8.85906982421875
12,562,11.693115234375,11.63616943359375,11.386123657226562,11.693115234375,9.640625
13,529,11.426513671875,11.460205078125,10.0408935546875,8.977294921875,9.996185302734375
14,496,11.13226318359375,11.241554260253906,8.90374755859375,9.419189453125,9.654022216796875
15,463,10.772918701171875,11.176727294921875,7.8853759765625,10.693595886230469,8.912506103515625
16,430,10.926467895507812,11.144241333007812,6.9947967529296875,10.450836181640625,8.424713134765625
17,397,10.521942138671875,10.835525512695312,6.3265228271484375,9.39300537109375,8.010040283203125
18,364,10.150558471679688,10.490509033203125,6.0411376953125,8.24261474609375,7.46002197265625
19,331,9.810638427734375,10.133155822753906,6.06182861328125,8.008895874023438,7.42791748046875
20,298,9.4407958984375,9.801605224609375,6.21026611328125,8.122802734375,7.20086669921875
21,265,9.009796142578125,9.801589965820312,6.496795654296875,8.483016967773438,7.2912139892578125
22,232,8.695999145507812,9.982505798339844,7.251922607421875,8.487960815429688,7.317070007324219
23,199,8.736648559570312,9.7666015625,7.487396240234375,8.894790649414062,7.29638671875
24,166,8.82208251953125,9.461639404296875,7.78094482421875,9.45721435546875,7.02117919921875
25,133,8.812774658203125,9.042892456054688,7.771209716796875,9.827789306640625,7.10992431640625
26,100,8.2093505859375,8.68780517578125,7.730133056640625,10.120269775390625,6.91522216796875
27,67,8.023483276367188,8.499603271484375,7.72705078125,9.427703857421875,6.46368408203125
28,34,7.01971435546875,8.61993408203125,7.33197021484375,10.040382385253906,6.1900634765625
29,1,6.316291809082031,7.53369140625,6.531074523925781,9.848236083984375,5.945037841796875
