step_idx,timestep,baseline,early,mid,late,custom
0,958,6.604736328125,6.604736328125,6.604736328125,6.604736328125,6.604736328125
1,925,10.5015869140625,6.5449676513671875,10.5015869140625,10.5015869140625,6.5449676513671875
2,892,12.519744873046875,8.245193481445312,12.519744873046875,12.519744873046875,8.245193481445312
3,859,11.8057861328125,6.991546630859375,11.8057861328125,11.8057861328125,6.991546630859375
4,826,11.77215576171875,5.1300048828125,11.77215576171875,11.77215576171875,5.1300048828125
5,793,12.1654052734375,7.831539154052734,9.60882568359375,12.1654052734375,4.9549407958984375
6,760,12.057525634765625,7.3815155029296875,7.7628173828125,12.057525634765625,3.3922882080078125
7,727,12.342262268066406,7.272071838378906,7.878448486328125,12.342262268066406,3.8720779418945312
8,694,13.02590560913086,7.32806396484375,6.841381072998047,13.02590560913086,3.9458694458007812
9,661,14.072330474853516,7.125450134277344,7.8097686767578125,14.072330474853516,3.7919082641601562
10,628,14.492141723632812,6.8209991455078125,5.8185272216796875,14.492141723632812,4.06231689453125
11,595,14.5560302734375,6.6025848388671875,5.586341857910156,14.5560302734375,4.3974151611328125
12,562,14.45867919921875,6.469264984130859,4.164653778076172,14.45867919921875,4.502357482910156
13,529,14.11248779296875,6.5361785888671875,3.7781219482421875,14.11248779296875,4.364860534667969
14,496,13.64349365234375,6.6934814453125,4.14227294921875,11.771240234375,4.73406982421875
15,463,13.19451904296875,6.7591705322265625,4.2960205078125,9.60125732421875,4.7774658203125
16,430,12.7618408203125,6.692115783691406,4.503204345703125,8.17547607421875,4.832275390625
17,397,12.393203735351562,6.442127227783203,4.558563232421875,7.130340576171875,4.75335693359375
18,364,12.104934692382812,6.149322509765625,4.774993896484375,6.30181884765625,4.39593505859375
19,331,11.8677978515625,5.851104736328125,4.96514892578125,5.584014892578125,4.28948974609375
20,298,11.679435729980469,5.566535949707031,5.0079345703125,5.080146789550781,4.125732421875
21,265,11.411361694335938,5.317726135253906,4.93939208984375,4.702949523925781,3.919677734375
22,232,11.243934631347656,4.982391357421875,4.859130859375,4.153411865234375,3.701324462890625
23,199,10.94033432006836,4.736431121826172,4.64324951171875,3.8028717041015625,3.6743011474609375
24,166,10.805404663085938,4.49658203125,4.347412109375,3.328216552734375,3.44146728515625
25,133,10.579055786132812,4.348133087158203,4.09796142578125,2.6944732666015625,3.189899444580078
26,100,10.387992858886719,4.2218170166015625,3.893829345703125,1.99505615234375,2.8863906860351562
27,67,9.944145202636719,4.0668182373046875,3.71380615234375,1.0872116088867188,2.7215042114257812
28,34,9.336685180664062,3.753814697265625,3.3338165283203125,0.47405242919921875,2.299041748046875
29,1,6.93121337890625,2.7812728881835938,2.5542068481445312,0.051971435546875,1.4815444946289062
