step_idx,timestep,baseline,early,mid,late,custom
0,958,39.904388427734375,31.65887451171875,39.904388427734375,39.904388427734375,31.65887451171875
1,925,42.373046875,8.563644409179688,42.373046875,42.373046875,8.563644409179688
2,892,41.880218505859375,7.93414306640625,41.880218505859375,41.880218505859375,7.93414306640625
3,859,40.8720703125,8.760597229003906,40.8720703125,40.8720703125,8.760597229003906
4,826,41.760498046875,11.393310546875,33.650634765625,41.760498046875,10.338394165039062
5,793,43.68743133544922,12.4254150390625,15.899566650390625,43.68743133544922,11.719154357910156
6,760,44.907127380371094,13.92279052734375,18.6053466796875,44.907127380371094,13.53643798828125
7,727,45.82275390625,15.44195556640625,18.914581298828125,45.82275390625,14.6693115234375
8,694,47.734703063964844,16.09405517578125,21.36614227294922,47.734703063964844,14.2333984375
9,661,51.10444641113281,16.4610595703125,23.85388946533203,51.10444641113281,14.841423034667969
10,628,52.87294006347656,17.1580810546875,27.359115600585938,52.87294006347656,16.1246337890625
11,595,54.38563537597656,17.868911743164062,29.601776123046875,54.38563537597656,17.66583251953125
12,562,55.310821533203125,18.098724365234375,32.71435546875,55.310821533203125,19.17455291748047
13,529,55.95745849609375,18.43499755859375,37.71795654296875,46.913818359375,21.194786071777344
14,496,55.4140625,18.6572265625,37.06343078613281,27.041015625,22.087005615234375
15,463,55.321533203125,19.148880004882812,36.96244812011719,23.29559326171875,23.024139404296875
16,430,54.48046875,19.361785888671875,36.74798583984375,21.99151611328125,23.504623413085938
17,397,53.926513671875,20.0655517578125,36.46467590332031,21.3570556640625,23.942459106445312
18,364,52.73583984375,20.63043212890625,36.51628112792969,21.75262451171875,24.414306640625
19,331,52.153076171875,20.99224853515625,36.6329345703125,22.0411376953125,25.00787353515625
20,298,51.617431640625,21.21087646484375,36.924224853515625,23.184616088867188,25.515548706054688
21,265,50.927734375,21.2615966796875,37.29901123046875,24.57977294921875,25.837493896484375
22,232,50.328857421875,21.27276611328125,37.161865234375,27.3375244140625,26.22900390625
23,199,50.1898193359375,21.671951293945312,37.07647705078125,31.50054931640625,26.664886474609375
24,166,49.81072998046875,22.139297485351562,37.243072509765625,36.07177734375,27.182266235351562
25,133,49.3179931640625,22.483291625976562,37.48028564453125,40.87615966796875,27.593231201171875
26,100,48.526611328125,22.556671142578125,37.41896057128906,43.0966796875,28.163360595703125
27,67,47.54608154296875,22.96868896484375,37.41046142578125,42.701171875,28.22149658203125
28,34,45.6976318359375,23.42474365234375,37.3924560546875,41.53662109375,28.67236328125
29,1,40.6282958984375,23.60009765625,37.7939453125,37.29638671875,28.6500244140625
