rank,feature_id,score
1,4494,0.009123417548835278
2,4921,0.008772128261625767
3,3222,0.008392749354243279
4,338,0.007903028279542923
5,4518,0.006354822777211666
6,1363,0.0060852025635540485
7,274,0.004990783520042896
8,3407,0.004466685466468334
9,4364,0.0043951477855443954
10,3659,0.0041749561205506325
11,3354,0.004104790277779102
12,4270,0.004050455056130886
13,2967,0.0039994977414608
14,1769,0.003995242062956095
15,2437,0.0038426383398473263
16,3409,0.0038264847826212645
17,1062,0.0036698889452964067
18,1461,0.003385013435035944
19,4144,0.0033206224907189608
20,545,0.00328713096678257
21,575,0.0032661757431924343
22,3444,0.003183102235198021
23,425,0.0031711128540337086
24,2760,0.003143653739243746
25,2683,0.0030041253194212914
26,817,0.0029653096571564674
27,1617,0.0028610953595489264
28,1034,0.002857048297300935
29,343,0.0028098835609853268
30,4609,0.002800583140924573
31,3173,0.002761616837233305
32,2659,0.0027539453003555536
33,1492,0.0027360771782696247
34,2602,0.0027046555187553167
35,3022,0.002691662171855569
36,2681,0.002683008788153529
37,489,0.002655999269336462
38,3595,0.0026139584369957447
39,2790,0.0025215193163603544
40,2980,0.002488229190930724
41,3066,0.0024729096330702305
42,2386,0.0023375186137855053
43,3485,0.002336520003154874
44,1509,0.002326051238924265
45,1335,0.002296354388818145
46,910,0.002278787549585104
47,3370,0.0022526367101818323
48,3509,0.0022402494214475155
49,3850,0.002212829887866974
50,4113,0.0020911807660013437
