rank,feature_id,score
1,2758,0.006224330514669418
2,4052,0.005031862761825323
3,919,0.00404663709923625
4,473,0.00349993584677577
5,366,0.002999882912263274
6,878,0.002881488762795925
7,2229,0.002654273994266987
8,2215,0.0024882021825760603
9,2932,0.0024667761754244566
10,2091,0.0023173089139163494
11,4589,0.002302417065948248
12,1195,0.0022838078439235687
13,3940,0.0020678178407251835
14,304,0.0019468993414193392
15,58,0.0019405294442549348
16,540,0.001875702990218997
17,2261,0.001818658784031868
18,1517,0.0017956288065761328
19,4578,0.0017820242792367935
20,4014,0.001728616887703538
21,1760,0.0017065847059711814
22,2627,0.0015977990115061402
23,1235,0.0015313776675611734
24,2623,0.0014916990185156465
25,4219,0.0013607061700895429
26,1234,0.0013106924016028643
27,970,0.001284312573261559
28,3603,0.0012602239148691297
29,1643,0.001187133020721376
30,1147,0.0011522306594997644
31,4567,0.0011304423678666353
32,999,0.0011128125479444861
33,3653,0.0011069586034864187
34,3690,0.001088043674826622
35,156,0.001080705551430583
36,4840,0.0010776554699987173
37,2995,0.0010681846179068089
38,4444,0.0010576735949143767
39,4894,0.0010373295517638326
40,3611,0.001023291377350688
41,4657,0.0009946950012817979
42,3809,0.0009844539454206824
43,324,0.0009815541561692953
44,2989,0.0009788587922230363
45,4465,0.0009464790928177536
46,3352,0.000940232421271503
47,264,0.0009152147104032338
48,2374,0.0008978109108284116
49,4766,0.0008926719310693443
50,3010,0.0008832154562696815
